,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,teamPoss,recTeam,down,distance,side,dist2goal,puntDist,puntEndLoc,surrenderIndex,surrenderRank,percentiles,DDSPF16percentiles,NFLpercentiles,play,result
100376,5,38,2,5:41,PHI,0,17,ARI,PHI,ARI,4,1,PHI,67,28,39,3.0,2643.0,77.24194808577134,74.78818258439426,75.07312079555426,"Punt by PuntBot, Z. of 28 yards. Returned by Scarlett, D. for 10 yards. First Down!",Returned
99103,5,19,1,7:59,SJS,7,0,BAL,BAL,SJS,4,6,SJS,41,37,4,32.11953932105312,328.0,97.18725583818039,95.57734108148871,98.63264112313541,"Punt by Small, J. of 37 yards.  No return. First Down!",No return
99114,5,19,1,3:00,SJS,14,0,BAL,BAL,SJS,4,8,BAL,73,33,40,1.2000000000000002,4734.0,59.42790172758052,57.902674887991836,50.996270839426735,"Punt by Small, J. of 33 yards. Returned by Lackson, J. for 17 yards. First Down!",Returned
99137,5,19,2,7:14,SJS,17,0,BAL,SJS,BAL,4,10,SJS,73,64,9,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by McDairmid (C), M. of 64 yards.  No return. First Down!",No return
99129,5,19,2,11:10,SJS,17,0,BAL,BAL,SJS,4,22,BAL,52,39,13,0.19117849062621392,10704.0,7.109992186821772,7.558887459521803,0.0,"Punt by Small, J. of 39 yards.  No return. First Down!",No return
99079,5,125,4,2:15,PHI,13,29,BER,BER,PHI,4,8,PHI,35,15,20,15.984738416672574,618.0,94.66967618716903,91.86665483742182,96.10266159695817,"Punt by Hunt, K. of 35 yards.  Touchback.",Touchback
99032,5,125,3,5:09,PHI,10,15,BER,PHI,BER,4,11,PHI,99,40,59,0.9651400568,5350.0,53.56801805712301,52.43756376702302,43.23998245100907,"Punt by PuntBot, Z. of 40 yards.  No return. First Down!",No return
99045,5,125,3,1:16,PHI,10,22,BER,PHI,BER,4,12,BER,38,18,20,21.638732211510668,466.0,95.96319124924038,93.74085081843587,97.47733255337818,"Punt by PuntBot, Z. of 38 yards.  Touchback.",Touchback
99028,5,125,3,6:20,PHI,10,15,BER,BER,PHI,4,15,BER,60,57,3,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by Hunt, K. of 57 yards.  No return. First Down!",No return
99024,5,125,3,7:45,PHI,10,15,BER,PHI,BER,4,12,PHI,77,31,46,0.8658503,5494.0,52.31356888618804,51.43059929911724,41.792190699034805,"Punt by PuntBot, Z. of 31 yards.  No return. First Down!",No return
99235,5,19,4,1:24,SJS,31,13,BAL,SJS,BAL,4,20,SJS,86,48,38,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by McDairmid (C), M. of 48 yards. Returned by Fukushu, M. for 19 yards. First Down!",Returned
99219,5,19,4,7:23,SJS,31,13,BAL,SJS,BAL,4,9,SJS,72,43,29,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by McDairmid (C), M. of 43 yards. Returned by Fukushu, M. for 11 yards. First Down!",Returned
99276,5,42,2,14:07,ARI,0,10,OCO,ARI,OCO,4,10,ARI,76,57,19,0.6000000000000001,7266.0,37.824463929160515,36.67657365922903,26.69640245685873,"Punt by Jay-Jaymison, J. of 57 yards. Returned by Beerus, L. for -3 yards. First Down!",Returned
99263,5,42,1,4:39,ARI,0,7,OCO,ARI,OCO,4,12,ARI,89,49,40,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by Jay-Jaymison, J. of 49 yards. Returned by Beerus, L. for 10 yards. First Down!",Returned
99253,5,42,1,9:48,ARI,0,0,OCO,ARI,OCO,4,6,ARI,61,41,20,1.2,4909.0,58.14740862922129,56.580756775939314,49.40954957589938,"Punt by Jay-Jaymison, J. of 41 yards.  No return. First Down!",No return
99215,5,19,4,8:46,SJS,31,13,BAL,BAL,SJS,4,4,BAL,67,39,28,5.522037883199999,1488.0,87.09089330671065,83.09009448609325,86.9296577946768,"Punt by Small, J. of 39 yards.  No return. First Down!",No return
99171,5,19,3,10:52,SJS,17,7,BAL,SJS,BAL,4,2,SJS,67,47,20,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by McDairmid (C), M. of 67 yards.  Touchback.",Touchback
99167,5,19,3,12:12,SJS,17,7,BAL,BAL,SJS,4,8,SJS,42,22,20,13.446599315217949,718.0,93.77550134560292,90.85747238610655,95.17402749341913,"Punt by Small, J. of 42 yards.  Touchback.",Touchback
99156,5,19,2,0:48,SJS,17,7,BAL,SJS,BAL,4,9,SJS,52,43,9,0.1274523270841426,11048.0,4.193072315305148,4.582353723994144,0.0,"Punt by McDairmid (C), M. of 43 yards.  No return. First Down!",No return
99211,5,19,4,10:37,SJS,31,13,BAL,SJS,BAL,4,1,SJS,80,66,14,1.0,5334.0,54.857192464623665,53.511067737213324,44.95466510675636,"Punt by McDairmid (C), M. of 66 yards. Returned by Fukushu, M. for 14 yards. First Down!",Returned
98820,5,115,2,9:10,SAR,14,10,COL,COL,SAR,4,3,COL,59,35,24,0.523225570644985,7873.0,31.68677836617762,30.561593399281374,20.020473822755193,"Punt by Banana, S. of 35 yards. Returned by Chan, R. for 14 yards. First Down!",Returned
98745,5,113,4,8:27,CHI,34,31,BAL,BAL,CHI,4,5,BAL,71,38,33,7.588081816799999,1160.0,89.93836270509593,86.14647562436232,90.37730330505995,"Punt by Small, J. of 38 yards. Returned by Shields (C), T. for 12 yards. First Down!",Returned
98797,5,115,1,2:24,SAR,7,7,COL,SAR,COL,4,21,SAR,70,42,28,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by PhastBawls, D. of 42 yards. Returned by Purchase, L. for -1 yards. First Down!",Returned
98777,5,115,1,11:01,SAR,0,0,COL,SAR,COL,4,10,COL,37,17,20,11.100512789355955,848.0,92.67731573921347,89.3314998003815,93.82312079555426,"Punt by PhastBawls, D. of 37 yards.  Touchback.",Touchback
98877,5,115,3,3:15,SAR,28,20,COL,COL,SAR,4,12,COL,81,46,35,1.0803221,4977.0,56.801805712301416,55.090271924766,47.16291313249488,"Punt by Banana, S. of 46 yards. Returned by Chan, R. for 11 yards. First Down!",Returned
98973,5,125,2,11:46,PHI,10,3,BER,BER,PHI,4,4,PHI,43,38,5,22.305235639620218,452.0,96.10643285007379,94.00035487734552,97.61991810470897,"Punt by Hunt, K. of 38 yards.  No return. First Down!",No return
98967,5,125,2,14:23,PHI,10,3,BER,PHI,BER,4,6,BER,46,37,9,3.2270306191580187,2315.0,80.00260439274243,77.10819323071463,78.24107926294238,"Punt by PuntBot, Z. of 37 yards.  No return. First Down!",No return
98980,5,125,2,8:46,PHI,10,3,BER,PHI,BER,4,10,PHI,80,38,42,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by PuntBot, Z. of 38 yards. Returned by Quinn, A. for -5 yards. First Down!",Returned
98999,5,125,2,2:23,PHI,10,6,BER,PHI,BER,4,13,PHI,79,37,42,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by PuntBot, Z. of 37 yards. Returned by Quinn, A. for 21 yards. First Down!",Returned
98989,5,125,2,5:37,PHI,10,3,BER,PHI,BER,4,8,PHI,70,34,36,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by PuntBot, Z. of 34 yards. Returned by Quinn, A. for 14 yards. First Down!",Returned
98984,5,125,2,7:19,PHI,10,3,BER,BER,PHI,4,7,BER,61,45,16,1.6,4252.0,64.41965448389617,62.533824246994634,58.04877157063469,"Punt by Hunt, K. of 45 yards.  No return. First Down!",No return
98945,5,125,1,6:22,PHI,3,0,BER,BER,PHI,4,21,BER,87,52,35,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by Hunt, K. of 52 yards.  No return. First Down!",No return
98904,5,115,4,6:34,SAR,28,20,COL,SAR,COL,4,25,SAR,67,45,22,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by PhastBawls, D. of 45 yards. Returned by Purchase, L. for -1 yards. First Down!",Returned
98894,5,115,4,11:17,SAR,28,20,COL,COL,SAR,4,5,SAR,31,11,20,480.53303783591156,7.0,99.94791214515149,99.93346049771547,99.99634396022229,"Punt by Banana, S. of 31 yards.  Touchback.",Touchback
98881,5,115,3,0:54,SAR,28,20,COL,SAR,COL,4,4,COL,48,31,17,2.2409934855264018,3327.0,71.1780536504905,69.04360555383046,67.18704299502778,"Punt by PhastBawls, D. of 31 yards.  No return. First Down!",No return
98932,5,125,1,11:39,PHI,0,0,BER,BER,PHI,4,22,BER,57,43,14,0.07913786756005399,11239.0,2.5826894695720113,2.75029942776028,0.0,"Punt by Hunt, K. of 43 yards.  No return. First Down!",No return
99283,5,42,2,11:24,ARI,0,10,OCO,OCO,ARI,4,25,OCO,81,54,27,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by Dasistwirklichseinnachname, A. of 54 yards. Returned by Scarlett, D. for 2 yards. First Down!",Returned
99653,5,71,3,2:39,SAR,10,13,AUS,AUS,SAR,4,2,SAR,41,31,10,10.706513107017706,885.0,92.37781057383454,88.99436632213991,93.51235741444867,"Punt by QB (R), P. of 31 yards. Returned by Chan, R. for 1 yards. First Down!",Returned
99644,5,71,3,6:47,SAR,10,13,AUS,SAR,AUS,4,4,SAR,56,40,16,0.5848947501496938,7764.0,32.60699713516799,31.202590604622277,20.331237203860777,"Punt by PhastBawls, D. of 40 yards.  No return. First Down!",No return
99627,5,71,3,13:44,SAR,10,6,AUS,AUS,SAR,4,5,AUS,71,41,30,2.4010535424,2990.0,74.05156697630002,71.90258616865546,70.78458613629716,"Punt by QB (R), P. of 41 yards.  No return. First Down!",No return
99660,5,71,3,0:19,SAR,10,13,AUS,SAR,AUS,4,1,SAR,51,31,20,2.360643484921757,3269.0,71.62948172584426,69.44949651776605,67.96943550745831,"Punt by PhastBawls, D. of 50 yards.  Touchback.",Touchback
99585,5,71,2,13:22,SAR,0,6,AUS,SAR,AUS,4,11,SAR,55,36,19,0.1915136394953307,10697.0,7.318343606215818,7.723018231823626,0.0,"Punt by PhastBawls, D. of 36 yards.  No return. First Down!",No return
99570,5,71,1,4:22,SAR,0,3,AUS,AUS,SAR,4,11,AUS,90,52,38,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by QB (R), P. of 52 yards.  No return. First Down!",No return
99563,5,71,1,6:57,SAR,0,3,AUS,SAR,AUS,4,7,SAR,55,54,1,0.3830272789906614,9067.0,21.342998524177446,20.212482810628575,9.977332553378181,"Punt by PhastBawls, D. of 54 yards.  No return. First Down!",No return
99621,5,71,2,1:07,SAR,3,6,AUS,AUS,SAR,4,4,SAR,47,29,18,2.689192182631682,2768.0,76.01788349683132,73.73907643170828,73.281661304475,"Punt by QB (R), P. of 29 yards.  No return. First Down!",No return
99616,5,71,2,2:00,SAR,3,6,AUS,SAR,AUS,4,17,AUS,48,39,9,2.987991314035203,2675.0,76.90771768382672,74.53089650889412,74.76966949400409,"Punt by PhastBawls, D. of 39 yards.  No return. First Down!",No return
99609,5,71,2,3:47,SAR,3,6,AUS,AUS,SAR,4,13,AUS,84,35,49,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by QB (R), P. of 35 yards.  No return. First Down!",No return
99783,5,91,3,12:47,HON,7,3,BER,BER,HON,4,3,BER,58,37,21,0.5769021835300137,7784.0,32.433370952339615,31.136051102337756,20.327581164083064,"Punt by Hunt, K. of 37 yards.  No return. First Down!",No return
99773,5,91,2,1:18,HON,7,3,BER,BER,HON,4,16,BER,66,32,34,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by Hunt, K. of 32 yards. Returned by Waters, J. for -4 yards. First Down!",Returned
99828,5,91,4,10:02,HON,14,11,BER,BER,HON,4,7,HON,35,0,35,173.8739532524721,51.0,99.56593454292907,99.48099188218072,99.94881544311203,"Punt by Hunt, K. is BLOCKED BY Thornton, B..  No return. First Down!",No return
99819,5,91,4,13:47,HON,14,11,BER,HON,BER,4,9,HON,86,43,43,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Powers, V. of 43 yards.  No return. First Down!",No return
99805,5,91,3,3:12,HON,14,3,BER,HON,BER,4,12,HON,72,54,18,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by Powers, V. of 54 yards.  No return. First Down!",No return
99801,5,91,3,4:36,HON,14,3,BER,BER,HON,4,4,BER,70,48,22,2.2373471231999997,3328.0,71.11728448650057,68.94379630040368,67.09564200058496,"Punt by Hunt, K. of 48 yards. Returned by Waters, J. for 9 yards. First Down!",Returned
99763,5,91,2,4:46,HON,7,3,BER,HON,BER,4,8,HON,61,56,5,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Powers, V. of 56 yards.  No return. First Down!",No return
99705,5,91,1,13:22,HON,0,0,BER,BER,HON,4,15,HON,35,15,20,15.984738416672574,618.0,94.66967618716903,91.86665483742182,96.10266159695817,"Punt by Hunt, K. of 35 yards.  Touchback.",Touchback
99697,5,71,4,1:06,SAR,10,20,AUS,AUS,SAR,4,4,SAR,40,36,4,9.635861796315933,941.0,91.87863529820297,88.37776693430334,92.693404504241,"Punt by QB (R), P. of 36 yards.  No return. First Down!",No return
99727,5,91,1,3:08,HON,0,0,BER,BER,HON,4,10,BER,60,38,22,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Hunt, K. of 38 yards.  No return. First Down!",No return
99374,5,42,4,4:40,ARI,10,27,OCO,OCO,ARI,4,18,ARI,39,19,20,3.8543447185263737,2057.0,82.22501953294557,78.83378432329326,80.98676513600468,"Punt by Dasistwirklichseinnachname, A. of 39 yards.  Touchback.",Touchback
99363,5,42,4,9:34,ARI,10,27,OCO,ARI,OCO,4,12,ARI,95,59,36,1.7056627056000002,3878.0,66.34256445872037,64.52113738189239,60.56595495758994,"Punt by Jay-Jaymison, J. of 59 yards. Returned by Beerus, L. for 12 yards. First Down!",Returned
99359,5,42,4,10:57,ARI,10,27,OCO,OCO,ARI,4,6,OCO,53,45,8,0.17379862784201264,10784.0,6.458894001215383,6.849132768486892,0.0,"Punt by Dasistwirklichseinnachname, A. of 45 yards.  No return. First Down!",No return
99355,5,42,4,12:41,ARI,10,27,OCO,ARI,OCO,4,12,ARI,68,36,32,1.2729733913999999,4490.0,61.02960326417224,59.30000443596682,52.35083357706932,"Punt by Jay-Jaymison, J. of 36 yards. Returned by Beerus, L. for 11 yards. First Down!",Returned
99305,5,42,2,2:11,ARI,3,17,OCO,ARI,OCO,4,7,ARI,73,34,39,1.2000000000000002,4734.0,59.42790172758052,57.902674887991836,50.996270839426735,"Punt by Jay-Jaymison, J. of 34 yards.  No return. First Down!",No return
99342,5,42,3,3:23,ARI,10,20,OCO,OCO,ARI,4,3,OCO,68,34,34,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by Dasistwirklichseinnachname, A. of 34 yards. Returned by Scarlett, D. for 22 yards. First Down!",Returned
99324,5,42,3,11:20,ARI,3,20,OCO,OCO,ARI,4,1,OCO,52,33,19,0.3186308177103565,9193.0,20.270856845212258,19.533779887326443,9.564200058496636,"Punt by Dasistwirklichseinnachname, A. of 33 yards. Returned by Scarlett, D. for 8 yards. First Down!",Returned
99505,5,53,4,12:09,COL,21,23,PHI,COL,PHI,4,20,PHI,47,27,20,7.990417926673507,1103.0,90.43319732615679,86.66991970900058,90.88549283416204,"Punt by Banana, S. of 47 yards.  Touchback.",Touchback
99548,5,71,1,13:05,SAR,0,0,AUS,SAR,AUS,4,6,SAR,69,31,38,1.2,4909.0,58.14740862922129,56.580756775939314,49.40954957589938,"Punt by PhastBawls, D. of 31 yards.  No return. First Down!",No return
99530,5,53,4,2:31,COL,28,26,PHI,COL,PHI,4,8,COL,80,0,80,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Banana, S. is BLOCKED BY Booker (C), B..  No return. First Down!",No return
99447,5,53,2,3:08,COL,7,17,PHI,PHI,COL,4,19,PHI,64,29,35,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by PuntBot, Z. of 29 yards. Returned by Purchase, L. for 18 yards. First Down!",Returned
99423,5,53,2,14:11,COL,0,14,PHI,COL,PHI,4,19,COL,50,30,20,0.23132597365771887,9491.0,17.61437624793819,17.380117996717384,8.902456858730623,"Punt by Banana, S. of 50 yards.  Touchback.",Touchback
99487,5,53,3,2:37,COL,21,20,PHI,COL,PHI,4,4,COL,79,32,47,0.6,7755.0,34.80336834794687,33.39395821319256,23.11531149458906,"Punt by Banana, S. of 32 yards. Returned by Torenson, S. for 4 yards. First Down!",Returned
99483,5,53,3,4:02,COL,21,20,PHI,PHI,COL,4,10,COL,48,33,15,3.8392410917439816,2061.0,82.11650316867784,78.72510313622854,80.87159988300672,"Punt by PuntBot, Z. of 33 yards.  No return. First Down!",No return
117024,6,53,3,13:49,COL,10,14,PHI,COL,PHI,4,2,COL,67,60,7,3.2011453152000002,2355.0,79.56419828110079,76.75996983542564,77.77859023106171,"Punt by Banana, S. of 60 yards.  No return. First Down!",No return
117030,6,53,3,11:28,COL,10,14,PHI,PHI,COL,4,4,PHI,57,47,10,0.11870680134008098,11072.0,3.963017623057557,4.338375548950894,0.0,"Punt by PuntBot, Z. of 47 yards. Returned by Purchase, L. for 11 yards. First Down!",Returned
117045,6,53,3,4:29,COL,10,14,PHI,PHI,COL,4,11,PHI,73,32,41,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by PuntBot, Z. of 32 yards.  No return. First Down!",No return
117005,6,53,2,5:28,COL,3,14,PHI,PHI,COL,4,1,COL,45,29,16,6.4540612383160365,1319.0,88.59275978817605,84.63602892250366,88.81251828019889,"Punt by PuntBot, Z. of 29 yards. Returned by Purchase, L. for 15 yards. First Down!",Returned
117083,6,53,4,4:18,COL,10,17,PHI,PHI,COL,4,6,PHI,64,39,25,0.6,7755.0,34.80336834794687,33.39395821319256,23.11531149458906,"Punt by PuntBot, Z. of 39 yards.  No return. First Down!",No return
117098,6,53,4,0:13,COL,17,24,PHI,PHI,COL,4,7,PHI,66,37,29,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by PuntBot, Z. of 37 yards.  No return. First Down!",No return
117050,6,53,3,2:27,COL,10,14,PHI,COL,PHI,4,5,COL,55,44,11,0.8198456318383094,5584.0,51.53225106346037,50.85392361265138,41.14872769815736,"Punt by Banana, S. of 44 yards. Returned by Torenson, S. for 0 yards. First Down!",Returned
117076,6,53,4,7:16,COL,10,17,PHI,COL,PHI,4,7,COL,63,42,21,5.660346470400001,1422.0,87.66385971004428,83.57805083617974,87.37569464755776,"Punt by Banana, S. of 42 yards.  No return. First Down!",No return
116980,6,53,2,15:00,COL,0,14,PHI,COL,PHI,4,4,COL,62,35,27,1.7999999999999998,3828.0,67.21503602743293,65.49705008206539,62.006434630008776,"Punt by Banana, S. of 35 yards. Returned by Torenson, S. for 11 yards. First Down!",Returned
117068,6,53,4,10:05,COL,10,17,PHI,COL,PHI,4,6,COL,82,45,37,6.4955757,1301.0,88.71429811615592,84.76245397684426,88.94413571219656,"Punt by Banana, S. of 45 yards.  No return. First Down!",No return
117072,6,53,4,8:38,COL,10,17,PHI,PHI,COL,4,13,PHI,67,41,26,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by PuntBot, Z. of 41 yards. Returned by Purchase, L. for 10 yards. First Down!",Returned
117114,6,71,1,8:56,SAR,7,0,AUS,AUS,SAR,4,13,AUS,91,37,54,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by QB (R), P. of 37 yards.  No return. First Down!",No return
116905,6,42,3,5:15,ARI,14,3,OCO,OCO,ARI,4,7,OCO,74,61,13,1.4402419500000003,4361.0,62.14949214341523,60.355764538881246,54.45305644925417,"Punt by Dasistwirklichseinnachname, A. of 61 yards.  No return. First Down!",No return
116847,6,42,1,0:18,ARI,0,0,OCO,OCO,ARI,4,15,OCO,96,41,55,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Dasistwirklichseinnachname, A. of 41 yards. Returned by Scarlett, D. for 12 yards. First Down!",Returned
116857,6,42,2,10:58,ARI,7,0,OCO,OCO,ARI,4,4,ARI,45,36,9,15.489746971958487,633.0,94.53511589547703,91.66481834715876,95.94545188651652,"Punt by Dasistwirklichseinnachname, A. of 36 yards.  No return. First Down!",No return
116872,6,42,2,3:37,ARI,7,0,OCO,OCO,ARI,4,9,OCO,76,64,12,1.6,4252.0,64.41965448389617,62.533824246994634,58.04877157063469,"Punt by Dasistwirklichseinnachname, A. of 64 yards. Returned by Scarlett, D. for 2 yards. First Down!",Returned
116951,6,53,1,13:15,COL,0,0,PHI,PHI,COL,4,6,PHI,65,38,27,1.2,4909.0,58.14740862922129,56.580756775939314,49.40954957589938,"Punt by PuntBot, Z. of 38 yards.  No return. First Down!",No return
116956,6,53,1,10:50,COL,0,0,PHI,COL,PHI,4,17,COL,70,36,34,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 36 yards. Returned by Torenson, S. for -4 yards. First Down!",Returned
116967,6,53,1,5:50,COL,0,7,PHI,COL,PHI,4,1,COL,67,58,9,4.0,1992.0,83.21468877506727,79.5967706161558,82.1804621234279,"Punt by Banana, S. of 58 yards.  No return. First Down!",No return
116925,6,42,4,9:47,ARI,17,3,OCO,OCO,ARI,4,21,OCO,65,63,2,1.6708623582000006,3891.0,66.23404809445265,64.38805837732333,60.43068148581457,"Punt by Dasistwirklichseinnachname, A. of 63 yards.  No return. First Down!",No return
116929,6,42,4,7:54,ARI,17,3,OCO,ARI,OCO,4,6,ARI,95,57,38,0.6,7755.0,34.80336834794687,33.39395821319256,23.11531149458906,"Punt by Jay-Jaymison, J. of 57 yards. Returned by Beerus, L. for 1 yards. First Down!",Returned
117318,6,91,2,4:45,HON,24,14,BER,BER,HON,4,1,BER,55,47,8,0.7181761481074901,6778.0,41.16676794860665,40.08783214301557,30.103831529687042,"Punt by Hunt, K. of 47 yards.  No return. First Down!",No return
117285,6,91,1,2:56,HON,14,0,BER,HON,BER,4,6,HON,81,37,44,0.6,7755.0,34.80336834794687,33.39395821319256,23.11531149458906,"Punt by Powers, V. of 37 yards.  No return. First Down!",No return
117279,6,91,1,5:43,HON,14,0,BER,BER,HON,4,14,BER,64,63,1,0.6000000000000001,7266.0,37.824463929160515,36.67657365922903,26.69640245685873,"Punt by Hunt, K. of 63 yards.  No return. First Down!",No return
117367,6,91,3,0:06,HON,24,14,BER,HON,BER,4,7,HON,67,57,10,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Powers, V. of 57 yards.  No return. First Down!",No return
117357,6,91,3,3:48,HON,24,14,BER,HON,BER,4,13,HON,92,54,38,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by Powers, V. of 54 yards. Returned by Quinn, A. for 12 yards. First Down!",Returned
117383,6,91,4,8:48,HON,24,17,BER,HON,BER,4,4,HON,70,42,28,0.6,7755.0,34.80336834794687,33.39395821319256,23.11531149458906,"Punt by Powers, V. of 42 yards.  No return. First Down!",No return
117328,6,91,2,0:30,HON,24,14,BER,HON,BER,4,6,BER,44,24,20,4.646924091587546,1677.0,85.5195763521139,81.51310828195005,84.78904650482598,"Punt by Powers, V. of 44 yards.  Touchback.",Touchback
117350,6,91,3,6:25,HON,24,14,BER,BER,HON,4,7,HON,47,47,0,6.113022591801007,1378.0,88.04583731226668,84.02608348489554,87.97162913132495,"Punt by Hunt, K. of 47 yards.  No return. First Down!",No return
117343,6,91,3,9:22,HON,24,14,BER,HON,BER,4,2,HON,53,38,15,0.2317315037893502,9490.0,17.757617848771595,17.56199263629508,8.902456858730623,"Punt by Powers, V. of 38 yards. Returned by Quinn, A. for 20 yards. First Down!",Returned
