,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,recTeam,down,distance,dist2goal,surrenderIndex,percentiles,play
11530,2,122,3,1:27,OCO,14,16,BAL,BAL,4.0,17.0,79.0,1.2298942376000002,51.54700752598256,"Punt by PuntBotPunt, x. of 46 yards."
110943,11,2666,3,10:15,SJS,0,35,NO ,NO ,4.0,9.0,80.0,1.2277789500000003,51.5390435232748,"Punt by Corbett, K. of 43 yards."
11128,1,60,4,13:05,OCO,6,15,ARI,ARI,4.0,11.0,85.0,1.2274070250000004,51.53107952056704,"Punt by Ronaldo, C. of 43 yards. No return."
159693,15,3354,3,7:25,OCO,23,16,BAL,OCO,4.0,3.0,51.0,1.227229293670892,51.53107952056704,"Punt by Frost, A. of 51 yards. Touchback."
898,1,51,3,1:29,ARI,13,14,COL,COL,4.0,12.0,82.0,1.2267293848000003,51.52709751921316,"Punt by Nugent, A. of 32 yards."
36046,3,302,4,13:06,LV ,7,23,PHI,PHI,4.0,16.0,81.0,1.2255544464,51.503205511089874,"Punt by Walsh, B. of 53 yards."
174124,16,3855,3,1:30,YKW,24,17,CHI,YKW,4.0,12.0,91.0,1.2251528,51.495241508382115,"Punt by Fulture, K. of 64 yards. No return."
34440,3,295,3,10:25,LV ,7,23,BAL,BAL,4.0,9.0,66.0,1.2249562500000002,51.495241508382115,"Punt by Walsh, B. of 46 yards. No return."
122204,11,2718,3,10:26,COL,0,24,PHI,PHI,4.0,9.0,86.0,1.2246849888000002,51.49125950702823,"Punt by Leg, P. of 55 yards."
148844,14,3226,3,10:29,AZ ,14,14,BAL,BAL,4.0,5.0,74.0,1.2238830131999998,51.49125950702823,"Punt by Jackson, D. of 51 yards."
172866,16,3849,4,13:07,COL,3,19,BAL,BAL,4.0,13.0,71.0,1.2237055182000003,51.49125950702823,"Punt by Anderson, A. of 56 yards. No return."
109027,11,2657,4,13:07,NO ,41,10,COL,NO ,4.0,13.0,61.0,1.2237055182000003,51.49125950702823,"Punt by Meoff, B. of 61 yards. Touchback."
101044,10,2546,4,13:07,BAL,9,28,NO ,NO ,4.0,13.0,97.0,1.2237055182000003,51.49125950702823,"Punt by Turkleton, T. of 55 yards. No return."
154183,14,3251,3,1:31,PHI,10,13,YKW,YKW,4.0,15.0,71.0,1.2235801032000002,51.49125950702823,"Punt by Fulture, K. of 55 yards. No return."
117538,11,2696,4,13:08,SJS,10,31,AZ ,AZ,4.0,10.0,61.0,1.2218602368000002,51.47134950025883,"Punt by Corbett, K. of 33 yards."
200667,17,4307,3,10:37,NO ,6,17,COL,COL,4.0,8.0,68.0,1.2218297364000001,51.47134950025883,"Punt by Frost, A. of 68 yards. Touchback."
34009,3,293,3,10:37,COL,0,20,SJS,SJS,4.0,9.0,80.0,1.2218297364000001,51.47134950025883,"Punt by Kicksit, B. of 60 yards. No return."
72302,6,1621,3,10:40,BAL,20,20,SJS,SJS,4.0,6.0,66.0,1.2210912,51.463385497551066,"Punt by Turkleton, T. of 33 yards."
142306,14,3195,3,10:44,NO ,17,28,PHI,PHI,4.0,7.0,67.0,1.2201326592000001,51.45542149484331,"Punt by PuntMachine8, Z. of 37 yards. No return."
142534,14,3196,3,10:47,SJS,0,20,NO ,NO ,4.0,7.0,69.0,1.2194331324000003,51.43949348942779,"Punt by Legman3, Z. of 32 yards."
10264,1,44,3,10:51,YKW,3,13,COL,COL,4.0,9.0,88.0,1.2185258988000003,51.431529486720024,"Punt by Booter, A. of 44 yards."
77612,9,2309,3,10:51,PHI,3,35,BAL,BAL,4.0,8.0,96.0,1.2185258988000003,51.431529486720024,"Punt by Meoff, B. of 51 yards."
124389,11,2728,3,10:53,OCO,10,20,NO ,NO ,4.0,9.0,76.0,1.2180830676000003,51.431529486720024,"Punt by (R) Anderson, A. of 47 yards. No return."
226698,18,4609,3,1:35,BAL,23,20,AZ ,BAL,4.0,14.0,70.0,1.2173281000000002,51.431529486720024,"Punt by Clutch (R), C. of 43 yards."
76782,9,2305,4,13:11,NO ,31,2,AZ ,NO ,4.0,19.0,79.0,1.2163462374000003,51.41161947995062,"Punt by Jackson, D. of 30 yards."
7064,1,13,3,11:03,SJS,0,21,OCO,OCO,4.0,9.0,85.0,1.2159744636,51.41161947995062,"Punt by Laces, K. of 30 yards. No return."
210130,17,4352,3,1:36,AUS,18,21,YKW,YKW,4.0,23.0,75.0,1.2157747712000002,51.40763747859674,"Punt by Crisco, A. of 74 yards. No return."
138233,12,2924,3,1:36,OCO,17,10,NO ,OCO,4.0,10.0,80.0,1.2157747712000002,51.40763747859674,"Punt by Meoff, B. of 38 yards. No return."
66161,6,1593,3,11:04,COL,0,31,SJS,SJS,4.0,8.0,63.0,1.2157731072,51.40763747859674,"Punt by Leg, P. of 47 yards. No return."
11692,2,123,3,11:09,COL,6,28,YKW,YKW,4.0,7.0,64.0,1.2147916692000003,51.40763747859674,"Punt by Kicksit, B. of 49 yards."
143390,14,3200,4,9:24,OCO,27,17,COL,OCO,4.0,9.0,51.0,1.2147693432160545,51.40763747859674,"Punt by PuntMachine4, Z. of 50 yards. Touchback."
144467,14,3205,3,11:10,YKW,0,31,OCO,OCO,4.0,8.0,64.0,1.2146004000000001,51.40763747859674,"Punt by Forfeit, N. of 43 yards."
185999,16,3911,3,11:12,CHI,3,3,AUS,CHI,4.0,5.0,84.0,1.2142228224,51.403655477242864,"Punt by Crisco, A. of 52 yards."
3468,1,22,4,13:13,ARI,10,21,SJS,SJS,4.0,11.0,81.0,1.2126884058000005,51.39967347588898,"Punt by Nugent, A. of 33 yards."
190072,16,3930,3,1:38,CHI,16,13,NO ,CHI,4.0,10.0,80.0,1.2126796864000002,51.3956914745351,"Punt by Frost, A. of 38 yards. No return."
123059,11,2722,3,11:22,SJS,7,21,NO ,NO ,4.0,8.0,76.0,1.2124322784000001,51.3956914745351,"Punt by Corbett, K. of 56 yards."
98141,10,2533,3,11:25,PHI,10,21,OCO,OCO,4.0,8.0,78.0,1.2119260500000002,51.39170947318122,"Punt by Meoff, B. of 31 yards. No return."
73182,6,1625,3,8:58,BAL,3,38,COL,COL,4.0,1.0,50.0,1.211497992703118,51.37976346911958,"Punt by Turkleton, T. of 50 yards. Touchback."
38179,3,312,3,11:29,OCO,7,17,ARI,ARI,4.0,8.0,78.0,1.2112727172000002,51.37976346911958,"Punt by Sims, A. of 34 yards."
159300,15,3352,4,13:14,PHI,10,37,OCO,OCO,4.0,14.0,71.0,1.2108649296,51.3757814677657,"Punt by Fulture, K. of 42 yards. No return."
48783,4,734,4,13:14,COL,14,41,BAL,BAL,4.0,16.0,78.0,1.2108649296,51.3757814677657,"Punt by Kicksit, B. of 40 yards."
198831,17,4298,4,13:14,PHI,10,20,SJS,SJS,4.0,10.0,72.0,1.2108649296,51.3757814677657,"Punt by Castleberry, R. of 51 yards. No return."
42680,3,559,4,13:15,OCO,0,20,ARI,ARI,4.0,19.0,89.0,1.2090450750000001,51.280213435272564,"Punt by Sims, A. of 51 yards."
134976,12,2909,3,11:48,YKW,7,17,AZ ,AZ,4.0,7.0,77.0,1.2084934656000001,51.27623143391869,"Punt by Forfeit, N. of 61 yards. No return."
15214,2,118,3,1:41,BAL,7,0,LV ,BAL,4.0,14.0,84.0,1.2080659192,51.272249432564806,"Punt by Blewitt, I. of 32 yards."
115074,11,2685,3,11:57,YKW,17,7,SJS,YKW,4.0,9.0,77.0,1.2073541844000002,51.252339425795405,"Punt by Corbett, K. of 35 yards."
144288,14,3204,4,13:16,YKW,9,26,SJS,SJS,4.0,10.0,89.0,1.2072288384000003,51.252339425795405,"Punt by PuntMachine6, Z. of 50 yards. No return."
86953,9,2352,3,12:00,SJS,7,16,PHI,PHI,4.0,7.0,76.0,1.2069984000000002,51.24437542308765,"Punt by Corbett, K. of 50 yards."
193738,17,4209,3,1:43,YKW,17,21,CHI,CHI,4.0,16.0,86.0,1.2050092584000003,51.232429419026005,"Punt by Bobby (R), K. of 46 yards."
185995,16,3911,3,12:20,CHI,3,3,AUS,AUS,4.0,6.0,66.0,1.2049152,51.22446541631824,"Punt by Fulture, K. of 54 yards. No return."
5840,1,34,3,12:23,SJS,3,16,ARI,ARI,4.0,9.0,67.0,1.2046438716000003,51.22446541631824,"Punt by Laces, K. of 41 yards. No return."
8857,1,16,3,12:30,OCO,17,6,SJS,OCO,4.0,9.0,71.0,1.20405,51.22048341496436,"Punt by Laces, K. of 38 yards. No return."
19309,2,115,3,12:33,OCO,10,0,PHI,OCO,4.0,7.0,67.0,1.2038118276000003,51.21650141361048,"Punt by Harris, S. of 54 yards."
108577,11,2655,4,13:18,OCO,20,6,BAL,OCO,4.0,16.0,86.0,1.2036072048000002,51.2125194122566,"Punt by Turkleton, T. of 59 yards. No return."
65022,6,1588,3,12:39,SJS,0,13,OCO,OCO,4.0,7.0,90.0,1.2033638652,51.20853741090272,"Punt by Blewitt, I. of 60 yards. No return."
94467,10,2516,3,12:39,AZ ,6,24,OCO,OCO,4.0,9.0,85.0,1.2033638652,51.20853741090272,"Punt by Jackson, D. of 67 yards. No return."
162726,15,3368,3,12:47,PHI,7,16,OCO,OCO,4.0,8.0,81.0,1.2028231644000003,51.20455540954884,"Punt by Fulture, K. of 50 yards."
15788,2,105,3,12:52,PHI,7,20,ARI,ARI,4.0,9.0,69.0,1.2025165824000001,51.200573408194956,"Punt by Harris, S. of 30 yards."
65443,6,1590,3,13:03,AZ ,7,7,BAL,AZ,4.0,5.0,67.0,1.2019219356,51.172699398717796,"Punt by Turkleton, T. of 32 yards. No return."
171996,15,3412,3,13:04,NO ,6,17,BAL,BAL,4.0,7.0,69.0,1.2018730752000002,51.172699398717796,"Punt by Crisco, A. of 55 yards. No return."
213619,18,4546,3,13:04,NO ,13,24,COL,COL,4.0,7.0,76.0,1.2018730752000002,51.172699398717796,"Punt by PuntMachine8, Z. of 38 yards."
176282,16,3865,3,13:12,CHI,6,21,AZ ,AZ,4.0,7.0,77.0,1.2015116544000002,51.152789391948396,"Punt by Fulture, K. of 45 yards. No return."
98993,10,2537,3,13:18,COL,14,24,NO ,NO ,4.0,9.0,72.0,1.2012734496000004,51.13686138653287,"Punt by McCormick, M. of 72 yards. Touchback."
216096,18,4558,3,13:41,PHI,16,3,COL,PHI,4.0,7.0,79.0,1.2005916468000002,51.09704137299407,"Punt by Harris Jr, S. of 39 yards."
4245,1,41,3,13:52,BAL,26,10,COL,BAL,4.0,7.0,64.0,1.2003773184000002,51.07713136622466,"Punt by Darkapple, J. of 64 yards. Touchback."
95824,10,2522,3,13:53,YKW,10,10,BAL,BAL,4.0,5.0,62.0,1.2003609156,51.07314936487079,"Punt by Forfeit, N. of 36 yards. No return."
88455,9,2359,3,13:57,NO ,20,7,COL,NO ,4.0,9.0,63.0,1.2003000564000001,51.07115836419384,"Punt by McCormick, M. of 32 yards."
42864,3,560,3,14:00,ARI,6,21,BAL,BAL,4.0,8.0,64.0,1.2002592,51.061203360809145,"Punt by Ronaldo, C. of 62 yards. No return."
41380,3,327,3,14:06,ARI,20,3,SJS,ARI,4.0,7.0,69.0,1.2001889568000002,51.0492573567475,"Punt by Blewitt, I. of 51 yards. No return."
4847,1,23,3,14:10,SJS,17,17,BAL,SJS,4.0,6.0,89.0,1.2001499999999998,51.03731135268586,"Punt by Harris, S. of 46 yards."
36398,3,304,3,14:12,SJS,21,7,LV ,SJS,4.0,8.0,72.0,1.2001327104000001,51.03731135268586,"Punt by Walsh, B. of 49 yards."
126330,12,2797,3,14:12,OCO,17,7,AZ ,OCO,4.0,9.0,88.0,1.2001327104000001,51.03731135268586,"Punt by Vanderjagt, J. of 34 yards. No return."
76296,9,2303,3,14:14,NO ,10,10,COL,NO ,4.0,5.0,67.0,1.2001168032,51.03332935133198,"Punt by McCormick, M. of 67 yards. Touchback."
127665,12,2803,3,14:20,NO ,17,17,YKW,NO ,4.0,5.0,71.0,1.2000768,51.009437343208695,"Punt by PuntMachine6, Z. of 46 yards."
87345,9,2354,2,3:19,PHI,0,30,OCO,OCO,4.0,8.0,60.0,1.2000000000000002,50.64906622068251,"Punt by (R) Meoff, B. of 60 yards. Touchback."
149882,14,3231,2,6:31,AZ ,0,21,NO ,NO ,4.0,9.0,79.0,1.2000000000000002,50.64906622068251,"Punt by Jackson, D. of 45 yards."
87730,9,2356,1,7:17,YKW,10,0,NO ,YKW,4.0,8.0,68.0,1.2000000000000002,50.64906622068251,"Punt by Blewitt, I. of 56 yards. No return."
222910,18,4591,2,2:10,SJS,7,21,AUS,AUS,4.0,7.0,79.0,1.2000000000000002,50.64906622068251,"Punt by Bobby, K. of 56 yards."
127189,12,2801,2,1:47,NO ,14,23,SJS,SJS,4.0,7.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Meoff, B. of 41 yards."
131972,12,2895,2,8:08,SJS,14,3,COL,SJS,4.0,8.0,61.0,1.2000000000000002,50.64906622068251,"Punt by Leg, P. of 59 yards. No return."
57062,4,773,2,1:53,SJS,14,3,LV ,SJS,4.0,7.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Gooney, W. of 32 yards."
41586,3,328,2,0:18,ARI,24,0,LV ,ARI,4.0,9.0,79.0,1.2000000000000002,50.64906622068251,"Punt by Walsh, B. of 51 yards. No return."
126759,12,2799,2,4:01,YKW,10,21,OCO,OCO,4.0,9.0,60.0,1.2000000000000002,50.64906622068251,"Punt by PuntMachine6, Z. of 37 yards."
53871,4,758,1,0:18,YKW,21,0,COL,YKW,4.0,9.0,65.0,1.2000000000000002,50.64906622068251,"Punt by Kicksit, B. of 53 yards. No return."
154124,14,3251,2,3:15,PHI,3,13,YKW,YKW,4.0,7.0,66.0,1.2000000000000002,50.64906622068251,"Punt by Fulture, K. of 38 yards."
198284,17,4296,1,5:43,AZ ,0,14,AUS,AUS,4.0,7.0,82.0,1.2000000000000002,50.64906622068251,"Punt by Lawes, S. of 55 yards. No return."
142465,14,3196,1,0:07,SJS,0,17,NO ,NO ,4.0,8.0,87.0,1.2000000000000002,50.64906622068251,"Punt by Legman3, Z. of 46 yards."
183524,16,3899,2,2:40,COL,0,27,BAL,BAL,4.0,7.0,60.0,1.2000000000000002,50.64906622068251,"Punt by Anderson, A. of 41 yards. No return."
33951,3,293,2,8:03,COL,0,14,SJS,SJS,4.0,8.0,62.0,1.2000000000000002,50.64906622068251,"Punt by Kicksit, B. of 34 yards."
15729,2,105,2,15:00,PHI,0,17,ARI,ARI,4.0,9.0,73.0,1.2000000000000002,50.64906622068251,"Punt by Harris, S. of 54 yards."
126733,12,2799,2,9:39,YKW,3,14,OCO,OCO,4.0,8.0,61.0,1.2000000000000002,50.64906622068251,"Punt by PuntMachine6, Z. of 42 yards."
199617,17,4302,2,6:10,AUS,7,17,OCO,OCO,4.0,8.0,69.0,1.2000000000000002,50.64906622068251,"Punt by Crisco, A. of 31 yards."
164581,15,3377,2,6:36,COL,7,23,YKW,YKW,4.0,7.0,69.0,1.2000000000000002,50.64906622068251,"Punt by Ramero, E. of 42 yards."
19622,2,78,1,9:20,ARI,0,10,OCO,OCO,4.0,8.0,75.0,1.2000000000000002,50.64906622068251,"Punt by Ronaldo, C. of 30 yards."
127403,12,2802,2,7:12,AZ ,0,21,BAL,BAL,4.0,7.0,65.0,1.2000000000000002,50.64906622068251,"Punt by Vanderjagt, J. of 34 yards. No return."
84757,9,2342,2,11:08,SJS,3,13,AZ ,AZ,4.0,8.0,71.0,1.2000000000000002,50.64906622068251,"Punt by Corbett, K. of 41 yards. No return."
91697,9,2374,2,14:23,OCO,0,9,NO ,NO ,4.0,9.0,72.0,1.2000000000000002,50.64906622068251,"Punt by Madlad, B. of 50 yards."
24966,2,106,2,2:16,BAL,3,17,OCO,OCO,4.0,9.0,88.0,1.2000000000000002,50.64906622068251,"Punt by Turkleton, T. of 50 yards."
68821,6,1605,2,7:43,COL,0,10,NO ,NO ,4.0,8.0,66.0,1.2000000000000002,50.64906622068251,"Punt by McCormick, M. of 65 yards. No return."
158333,15,3348,2,3:42,PHI,7,16,NO ,NO ,4.0,9.0,64.0,1.2000000000000002,50.64906622068251,"Punt by Fulture, K. of 39 yards."
192399,17,4203,2,8:04,BAL,28,14,YKW,BAL,4.0,7.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Bobby (R), K. of 47 yards."
183302,16,3898,2,4:00,NO ,20,6,SJS,NO ,4.0,9.0,83.0,1.2000000000000002,50.64906622068251,"Punt by Donaldson, N. of 52 yards. No return."
149868,14,3231,2,11:09,AZ ,0,21,NO ,NO ,4.0,9.0,60.0,1.2000000000000002,50.64906622068251,"Punt by Jackson, D. of 43 yards. No return."
26894,3,260,2,11:06,LV ,0,13,BAL,BAL,4.0,9.0,81.0,1.2000000000000002,50.64906622068251,"Punt by Walsh, B. of 37 yards."
26874,3,260,1,1:38,LV ,0,10,BAL,BAL,4.0,8.0,78.0,1.2000000000000002,50.64906622068251,"Punt by Walsh, B. of 45 yards. No return."
172980,16,3850,2,9:39,CHI,3,14,YKW,YKW,4.0,7.0,64.0,1.2000000000000002,50.64906622068251,"Punt by Fulture, K. of 37 yards. No return."
42166,3,331,2,9:59,SJS,0,21,COL,COL,4.0,7.0,73.0,1.2000000000000002,50.64906622068251,"Punt by Blewitt, I. of 62 yards. No return."
216242,18,4559,2,9:35,CHI,0,14,AZ ,AZ,4.0,9.0,65.0,1.2000000000000002,50.64906622068251,"Punt by Fulture, K. of 43 yards."
93208,10,2511,1,10:24,OCO,0,14,YKW,YKW,4.0,7.0,61.0,1.2000000000000002,50.64906622068251,"Punt by Madlad, B. of 60 yards. Touchback."
17173,2,84,2,12:32,BAL,17,0,PHI,BAL,4.0,7.0,62.0,1.2000000000000002,50.64906622068251,"Punt by Harris, S. of 62 yards. Touchback."
25761,2,77,1,0:27,LV ,0,10,ARI,ARI,4.0,7.0,70.0,1.2000000000000002,50.64906622068251,"Punt by Blewitt, I. of 50 yards."
191522,16,3937,2,2:09,SJS,7,27,AZ ,AZ,4.0,9.0,61.0,1.2000000000000002,50.64906622068251,"Punt by Donaldson, N. of 39 yards. No return."
145829,14,3212,2,12:42,SJS,12,3,AZ ,SJS,4.0,9.0,79.0,1.2000000000000002,50.64906622068251,"Punt by Jackson, D. of 43 yards."
129098,12,2882,2,14:49,PHI,0,14,OCO,OCO,4.0,7.0,68.0,1.2000000000000002,50.64906622068251,"Punt by Fulture, K. of 53 yards."
40692,3,324,1,2:09,COL,0,16,PHI,PHI,4.0,9.0,64.0,1.2000000000000002,50.64906622068251,"Punt by Kicksit, B. of 37 yards. No return."
77111,9,2307,1,5:20,SJS,0,13,BAL,BAL,4.0,7.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Corbett, K. of 39 yards."
66360,6,1594,2,1:11,OCO,25,7,YKW,OCO,4.0,7.0,76.0,1.2000000000000002,50.64906622068251,"Punt by Forfeit, N. of 43 yards."
79818,9,2319,2,0:57,SJS,7,24,OCO,OCO,4.0,7.0,79.0,1.2000000000000002,50.64906622068251,"Punt by Corbett, K. of 46 yards. No return."
102085,10,2551,2,2:45,AZ ,0,14,COL,COL,4.0,9.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Jackson, D. of 48 yards."
113682,11,2679,2,12:09,NO ,24,7,YKW,NO ,4.0,9.0,87.0,1.2000000000000002,50.64906622068251,"Punt by Forfeit, N. of 34 yards. No return."
100063,10,2542,2,0:15,COL,6,17,YKW,YKW,4.0,8.0,67.0,1.2000000000000002,50.64906622068251,"Punt by McCormick, M. of 46 yards."
172565,15,3415,2,3:41,SJS,0,17,BAL,BAL,4.0,8.0,74.0,1.2000000000000002,50.64906622068251,"Punt by Donaldson, N. of 38 yards. No return."
39800,3,320,2,3:38,BAL,13,3,ARI,BAL,4.0,8.0,66.0,1.2000000000000002,50.64906622068251,"Punt by Ronaldo, C. of 38 yards."
112805,11,2675,2,7:49,COL,6,21,BAL,BAL,4.0,8.0,66.0,1.2000000000000002,50.64906622068251,"Punt by Leg, P. of 55 yards."
28218,3,266,2,9:28,COL,10,0,PHI,COL,4.0,8.0,78.0,1.2000000000000002,50.64906622068251,"Punt by Harris, S. of 37 yards."
27544,3,263,2,11:02,OCO,0,17,ARI,ARI,4.0,7.0,85.0,1.2000000000000002,50.64906622068251,"Punt by Sims, A. of 55 yards. No return."
11872,2,124,2,5:36,SJS,0,21,ARI,ARI,4.0,8.0,71.0,1.2000000000000002,50.64906622068251,"Punt by Laces, K. of 39 yards."
150909,14,3236,2,11:44,SJS,7,17,COL,COL,4.0,8.0,68.0,1.2000000000000002,50.64906622068251,"Punt by Donaldson, N. of 68 yards. Touchback."
180486,16,3885,2,9:26,CHI,0,21,BAL,BAL,4.0,7.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Fulture, K. of 61 yards."
1245,1,53,2,0:50,OCO,9,0,BAL,OCO,4.0,8.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Harris, S. of 30 yards."
105472,10,2567,2,10:04,OCO,0,14,YKW,YKW,4.0,9.0,93.0,1.2000000000000002,50.64906622068251,"Punt by Madlad, B. of 56 yards."
202770,17,4317,2,4:49,NO ,27,14,SJS,NO ,4.0,7.0,72.0,1.2000000000000002,50.64906622068251,"Punt by Donaldson, N. of 36 yards. No return."
168580,15,3396,1,2:05,NO ,3,14,YKW,YKW,4.0,7.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Crisco, A. of 42 yards."
130292,12,2887,2,4:28,NO ,7,17,PHI,PHI,4.0,9.0,68.0,1.2000000000000002,50.64906622068251,"Punt by Meoff, B. of 41 yards."
16575,2,109,1,2:20,PHI,0,9,OCO,OCO,4.0,7.0,68.0,1.2000000000000002,50.64906622068251,"Punt by Harris, S. of 57 yards. No return."
217248,18,4564,1,2:19,OCO,14,0,PHI,OCO,4.0,7.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Frost (R), B. of 44 yards."
8589,1,15,1,1:38,ARI,10,0,COL,ARI,4.0,8.0,74.0,1.2000000000000002,50.64906622068251,"Punt by Darkapple, J. of 47 yards."
8803,1,16,2,12:37,OCO,14,3,SJS,OCO,4.0,8.0,76.0,1.2000000000000002,50.64906622068251,"Punt by Laces, K. of 45 yards. No return."
42601,3,559,2,5:45,OCO,0,10,ARI,ARI,4.0,8.0,85.0,1.2000000000000002,50.64906622068251,"Punt by Sims, A. of 43 yards. No return."
95090,10,2519,2,7:32,COL,21,7,OCO,COL,4.0,7.0,93.0,1.2000000000000002,50.64906622068251,"Punt by Madlad, B. of 46 yards. No return."
40421,3,323,2,11:54,SJS,10,0,YKW,SJS,4.0,7.0,61.0,1.2000000000000002,50.64906622068251,"Punt by Lombardi, J. of 61 yards. Touchback."
73307,6,1626,1,4:58,COL,0,10,YKW,YKW,4.0,9.0,83.0,1.2000000000000002,50.64906622068251,"Punt by McCormick, M. of 54 yards."
78473,9,2313,2,0:38,PHI,0,21,YKW,YKW,4.0,7.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Meoff, B. of 49 yards. No return."
77501,9,2309,1,10:32,PHI,0,14,BAL,BAL,4.0,8.0,85.0,1.2000000000000002,50.64906622068251,"Punt by Meoff, B. of 39 yards. No return."
203135,17,4319,2,9:57,BAL,0,14,PHI,PHI,4.0,9.0,61.0,1.2000000000000002,50.64906622068251,"Punt by Brand, F. of 57 yards. No return."
79124,9,2316,1,1:49,BAL,7,17,NO ,NO ,4.0,7.0,64.0,1.2000000000000002,50.64906622068251,"Punt by Turkleton, T. of 64 yards. Touchback."
114381,11,2682,2,1:54,OCO,16,0,PHI,OCO,4.0,9.0,90.0,1.2000000000000002,50.64906622068251,"Punt by (R) Fulture, K. of 61 yards. No return."
167353,15,3390,2,2:55,BAL,21,10,COL,BAL,4.0,9.0,79.0,1.2000000000000002,50.64906622068251,"Punt by Ramero, E. of 42 yards."
26003,2,116,1,2:33,SJS,0,14,PHI,PHI,4.0,7.0,71.0,1.2000000000000002,50.64906622068251,"Punt by Nugent, A. of 49 yards."
122165,11,2718,2,3:23,COL,0,17,PHI,PHI,4.0,9.0,62.0,1.2000000000000002,50.64906622068251,"Punt by Leg, P. of 44 yards."
141572,14,3192,1,6:14,COL,0,10,SJS,SJS,4.0,8.0,64.0,1.2000000000000002,50.64906622068251,"Punt by PuntMachine4, Z. of 49 yards. No return."
78903,9,2315,2,14:53,AZ ,0,10,SJS,AZ,4.0,7.0,67.0,1.2000000000000002,50.64906622068251,"Punt by Corbett, K. of 51 yards."
78917,9,2315,2,12:03,AZ ,0,10,SJS,SJS,4.0,7.0,70.0,1.2000000000000002,50.64906622068251,"Punt by Jackson, D. of 52 yards. No return."
151585,14,3239,2,1:42,AZ ,6,20,SJS,AZ,4.0,8.0,61.0,1.2000000000000002,50.64906622068251,"Punt by Donaldson, N. of 37 yards. No return."
50421,4,742,2,7:15,LV ,3,28,OCO,OCO,4.0,7.0,76.0,1.2000000000000002,50.64906622068251,"Punt by Gooney, W. of 57 yards. No return."
218473,18,4570,2,14:56,AZ ,0,14,NO ,AZ,4.0,7.0,60.0,1.2000000000000002,50.64906622068251,"Punt by Frost, A. of 40 yards. Touchback."
23675,2,81,1,4:48,ARI,10,0,SJS,ARI,4.0,9.0,60.0,1.2000000000000002,50.64906622068251,"Punt by Nugent, A. of 55 yards. No return."
28198,3,266,2,14:26,COL,10,0,PHI,COL,4.0,9.0,79.0,1.2000000000000002,50.64906622068251,"Punt by Harris, S. of 39 yards. No return."
88962,9,2361,4,13:20,NO ,34,13,AZ ,NO ,4.0,11.0,91.0,1.2000000000000002,50.64906622068251,"Punt by Jackson, D. of 60 yards."
41348,3,327,2,5:46,ARI,17,3,SJS,ARI,4.0,8.0,78.0,1.2000000000000002,50.64906622068251,"Punt by Blewitt, I. of 64 yards."
96403,10,2525,2,10:02,PHI,3,20,NO ,NO ,4.0,9.0,91.0,1.2000000000000002,50.64906622068251,"Punt by Meoff, B. of 35 yards. No return."
15972,2,120,2,2:22,COL,13,0,LV ,COL,4.0,7.0,77.0,1.2000000000000002,50.64906622068251,"Punt by Blewitt, I. of 44 yards."
82171,9,2330,2,13:54,BAL,0,14,OCO,OCO,4.0,8.0,83.0,1.2000000000000002,50.64906622068251,"Punt by Turkleton, T. of 40 yards."
154926,14,3255,2,4:28,BAL,19,10,AZ ,BAL,4.0,8.0,79.0,1.2000000000000002,50.64906622068251,"Punt by Jackson, D. of 74 yards. No return."
55779,4,767,2,7:49,YKW,0,14,ARI,ARI,4.0,9.0,79.0,1.2000000000000002,50.64906622068251,"Punt by Lombardi, J. of 57 yards."
143724,14,3202,1,0:11,AZ ,0,14,NO ,NO ,4.0,8.0,72.0,1.2000000000000002,50.64906622068251,"Punt by Vanderjagt, J. of 39 yards."
120647,11,2711,1,1:16,OCO,0,10,BAL,BAL,4.0,8.0,88.0,1.2000000000000002,50.64906622068251,"Punt by (R) Anderson, A. of 51 yards."
153281,14,3247,2,7:56,NO ,3,17,SJS,SJS,4.0,9.0,73.0,1.2000000000000002,50.64906622068251,"Punt by Meoff, B. of 51 yards."
214794,18,4552,2,12:00,YKW,3,17,BAL,BAL,4.0,8.0,95.0,1.2000000000000002,50.64906622068251,"Punt by Legman1, Z. of 39 yards. No return."
64581,6,1586,2,4:49,BAL,0,10,YKW,YKW,4.0,8.0,62.0,1.2000000000000002,50.64906622068251,"Punt by Turkleton, T. of 62 yards. Touchback."
67864,6,1601,2,9:50,COL,0,21,OCO,OCO,4.0,9.0,88.0,1.2000000000000002,50.64906622068251,"Punt by McCormick, M. of 48 yards. No return."
138120,12,2924,1,6:01,OCO,10,0,NO ,OCO,4.0,7.0,65.0,1.2000000000000002,50.64906622068251,"Punt by Meoff, B. of 65 yards. Touchback."
30901,3,279,1,1:48,PHI,0,28,OCO,OCO,4.0,9.0,88.0,1.2000000000000002,50.64906622068251,"Punt by Harris, S. of 46 yards. No return."
