,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,recTeam,down,distance,dist2goal,surrenderIndex,percentiles,NFLpercentiles,play,result
176030,12,2799,1,7:31,OCO,3,7,YKW,YKW,4.0,20.0,84.0,0.8,46.82027891370452,35.56723609286027,"Punt by Anderson, A. of 57 yards. No return.",No return
292378,18,4612,4,14:32,NO ,7,38,BAL,NO ,4.0,2.0,72.0,0.8,46.82027891370452,35.56723609286027,"Punt by Brand, F. of 51 yards. No return.",No return
257000,16,3939,2,0:31,AZ ,17,0,OCO,AZ,4.0,2.0,81.0,0.8,46.82027891370452,35.56723609286027,"Punt by Dasistwirklichseinnachname, A. of 65 yards.",Returned
257012,16,3939,3,13:55,AZ ,17,0,OCO,AZ,4.0,2.0,79.0,0.8,46.82027891370452,35.56723609286027,"Punt by Dasistwirklichseinnachname, A. of 34 yards. No return.",No return
44633,4,715,4,8:47,COL,20,23,LV ,COL,4.0,2.0,91.0,0.8,46.82027891370452,35.56723609286027,"Punt by Bullard, T. of 30 yards. No return.",No return
44676,4,716,1,12:07,BAL,0,3,OCO,OCO,4.0,10.0,66.0,0.8,46.82027891370452,35.56723609286027,"Punt by Turkleton, T. of 37 yards.",Returned
65091,5,1385,2,7:32,BAL,6,3,PHI,BAL,4.0,10.0,77.0,0.8,46.82027891370452,35.56723609286027,"Punt by Harris, S. of 45 yards. No return.",No return
65965,5,1389,2,3:34,YKW,10,13,OCO,OCO,4.0,10.0,83.0,0.8,46.82027891370452,35.56723609286027,"Punt by Lombardi, J. of 43 yards.",Returned
299094,19,4737,4,14:32,PHI,18,27,AZ ,PHI,4.0,3.0,62.0,0.8,46.82027891370452,35.56723609286027,"Punt by PuntMachine8, Z. of 41 yards.",Returned
291903,18,4610,2,0:27,CHI,10,14,SJS,SJS,4.0,16.0,64.0,0.8,46.82027891370452,35.56723609286027,"Punt by Fulture, K. of 64 yards. Touchback.",Touchback
197757,13,3033,2,2:05,OCO,14,17,AZ ,AZ,4.0,16.0,88.0,0.8,46.82027891370452,35.56723609286027,"Punt by Anderson, A. of 38 yards.",Returned
291949,18,4610,3,1:37,CHI,13,17,SJS,CHI,4.0,2.0,75.0,0.8,46.82027891370452,35.56723609286027,"Punt by Bobby, K. of 40 yards.",Returned
175593,12,2797,1,2:28,OCO,7,0,AZ ,OCO,4.0,11.0,75.0,0.8,46.82027891370452,35.56723609286027,"Punt by Vanderjagt, J. of 31 yards.",Returned
292046,18,4611,1,6:16,OCO,6,0,NO ,OCO,4.0,17.0,99.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, A. of 45 yards. No return.",No return
43699,4,711,2,1:11,SJS,9,6,ARI,SJS,4.0,10.0,87.0,0.8,46.82027891370452,35.56723609286027,"Punt by Ronaldo, C. of 41 yards.",Returned
66344,5,1391,1,3:43,AZ ,0,3,PHI,AZ,4.0,13.0,83.0,0.8,46.82027891370452,35.56723609286027,"Punt by Harris, S. of 40 yards.",Returned
43881,4,712,2,13:19,YKW,7,13,OCO,OCO,4.0,21.0,81.0,0.8,46.82027891370452,35.56723609286027,"Punt by PuntMachine6, Z. of 52 yards. No return.",No return
66262,5,1390,4,13:12,COL,19,12,LV ,LV ,4.0,2.0,64.0,0.8,46.82027891370452,35.56723609286027,"Punt by Leg, P. of 37 yards.",Returned
175906,12,2798,3,11:34,COL,10,14,BAL,COL,4.0,3.0,74.0,0.8,46.82027891370452,35.56723609286027,"Punt by Turkleton, T. of 34 yards.",Returned
292235,18,4612,1,7:06,NO ,0,3,BAL,BAL,4.0,16.0,95.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, A. of 51 yards. No return.",No return
292244,18,4612,1,4:56,NO ,0,3,BAL,BAL,4.0,11.0,81.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, A. of 54 yards.",Returned
197740,13,3033,2,5:44,OCO,14,17,AZ ,AZ,4.0,11.0,80.0,0.8,46.82027891370452,35.56723609286027,"Punt by Anderson, A. of 61 yards.",Returned
43913,4,712,2,2:40,YKW,7,13,OCO,OCO,4.0,15.0,61.0,0.8,46.82027891370452,35.56723609286027,"Punt by PuntMachine6, Z. of 33 yards.",Returned
197546,13,3032,2,5:17,COL,10,10,SJS,SJS,4.0,8.0,74.0,0.8,46.82027891370452,35.56723609286027,"Punt by Corbett, K. of 49 yards.",Returned
197511,13,3032,1,2:52,COL,3,7,SJS,SJS,4.0,13.0,75.0,0.8,46.82027891370452,35.56723609286027,"Punt by Corbett, K. of 32 yards.",Returned
174357,12,2791,2,11:51,COL,7,10,YKW,COL,4.0,2.0,69.0,0.8,46.82027891370452,35.56723609286027,"Punt by PuntMachine6, Z. of 44 yards.",Returned
68289,5,1400,1,3:52,PHI,0,7,OCO,OCO,4.0,10.0,84.0,0.8,46.82027891370452,35.56723609286027,"Punt by Harris, S. of 30 yards. No return.",No return
199184,13,3040,1,12:35,COL,0,0,PHI,PHI,4.0,7.0,62.0,0.8,46.82027891370452,35.56723609286027,"Punt by Corbett, K. of 46 yards.",Returned
201058,13,3048,3,14:31,PHI,10,17,OCO,PHI,4.0,3.0,73.0,0.8,46.82027891370452,35.56723609286027,"Punt by Anderson, A. of 47 yards. No return.",No return
171958,11,2720,2,3:00,COL,20,14,YKW,COL,4.0,16.0,76.0,0.8,46.82027891370452,35.56723609286027,"Punt by Forfeit, N. of 31 yards.",Returned
71111,5,1413,4,12:23,YKW,21,35,AZ ,YKW,4.0,3.0,77.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 62 yards.",Returned
201185,13,3049,1,8:36,SJS,7,0,BAL,SJS,4.0,10.0,68.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, A. of 41 yards. No return.",No return
70987,5,1413,1,2:15,YKW,0,7,AZ ,YKW,4.0,3.0,73.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 30 yards.",Returned
41220,3,326,4,15:00,LV ,3,40,YKW,LV ,4.0,3.0,64.0,0.8,46.82027891370452,35.56723609286027,"Punt by Lombardi, J. of 39 yards.",Returned
172184,11,2721,2,3:32,OCO,17,17,AZ ,AZ,4.0,7.0,66.0,0.8,46.82027891370452,35.56723609286027,"Punt by (R) Anderson, A. of 42 yards.",Returned
290806,18,4605,2,1:20,YKW,21,13,NO ,YKW,4.0,25.0,83.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, A. of 36 yards.",Returned
171859,11,2720,1,14:01,COL,0,0,YKW,YKW,4.0,7.0,82.0,0.8,46.82027891370452,35.56723609286027,"Punt by Leg, P. of 60 yards.",Returned
41479,3,328,1,11:22,ARI,7,0,LV ,ARI,4.0,19.0,89.0,0.8,46.82027891370452,35.56723609286027,"Punt by Walsh, B. of 46 yards. No return.",No return
70800,5,1412,2,10:56,LV ,10,3,OCO,LV ,4.0,10.0,66.0,0.8,46.82027891370452,35.56723609286027,"Punt by Madlad, B. of 51 yards.",Returned
70591,5,1411,1,1:26,PHI,14,7,BAL,PHI,4.0,16.0,76.0,0.8,46.82027891370452,35.56723609286027,"Punt by Turkleton, T. of 60 yards.",Returned
172660,11,2723,4,12:59,PHI,27,13,YKW,YKW,4.0,3.0,74.0,0.8,46.82027891370452,35.56723609286027,"Punt by (R) Fulture, K. of 55 yards. No return.",No return
41542,3,328,2,10:10,ARI,14,0,LV ,LV ,4.0,3.0,62.0,0.8,46.82027891370452,35.56723609286027,"Punt by Ronaldo, C. of 31 yards.",Returned
70301,5,1409,4,9:42,BAL,28,17,LV ,LV ,4.0,3.0,73.0,0.8,46.82027891370452,35.56723609286027,"Punt by Turkleton, T. of 58 yards. No return.",No return
71180,5,1414,1,10:28,COL,0,0,PHI,PHI,4.0,7.0,78.0,0.8,46.82027891370452,35.56723609286027,"Punt by Leg, P. of 54 yards. No return.",No return
201370,13,3050,1,14:15,AZ ,0,0,YKW,YKW,4.0,7.0,61.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 60 yards. Touchback.",Touchback
172801,11,2724,2,4:25,OCO,13,14,COL,COL,4.0,17.0,62.0,0.8,46.82027891370452,35.56723609286027,"Punt by (R) Anderson, A. of 43 yards. No return.",No return
71790,5,1417,1,13:22,BAL,0,0,SJS,BAL,4.0,9.0,86.0,0.8,46.82027891370452,35.56723609286027,"Punt by Blewitt, I. of 36 yards. No return.",No return
202136,13,3053,3,7:19,BAL,16,24,PHI,BAL,4.0,3.0,81.0,0.8,46.82027891370452,35.56723609286027,"Punt by Fulture, K. of 54 yards.",Returned
72050,5,1418,1,3:34,SJS,7,0,YKW,SJS,4.0,13.0,60.0,0.8,46.82027891370452,35.56723609286027,"Punt by Lombardi, J. of 55 yards. No return.",No return
255704,16,3933,2,7:59,AUS,3,10,PHI,PHI,4.0,13.0,80.0,0.8,46.82027891370452,35.56723609286027,"Punt by Crisco, A. of 59 yards. No return.",No return
71909,5,1417,3,13:36,BAL,3,27,SJS,BAL,4.0,3.0,73.0,0.8,46.82027891370452,35.56723609286027,"Punt by Blewitt, I. of 59 yards.",Returned
202057,13,3053,2,12:56,BAL,7,10,PHI,PHI,4.0,13.0,99.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, A. of 39 yards.",Returned
216025,14,3236,3,1:18,SJS,21,31,COL,SJS,4.0,2.0,80.0,0.8,46.82027891370452,35.56723609286027,"Punt by Corbett, K. of 58 yards. No return.",No return
40441,3,323,2,4:47,SJS,17,0,YKW,YKW,4.0,2.0,80.0,0.8,46.82027891370452,35.56723609286027,"Punt by Blewitt, I. of 65 yards. No return.",No return
300196,19,4808,2,6:52,AUS,10,16,COL,COL,4.0,16.0,61.0,0.8,46.82027891370452,35.56723609286027,"Punt by Crisco, A. of 32 yards.",Returned
290546,18,4604,1,10:58,BAL,3,0,SJS,BAL,4.0,15.0,64.0,0.8,46.82027891370452,35.56723609286027,"Punt by Bobby, K. of 52 yards. No return.",No return
40520,3,323,3,1:59,SJS,20,21,YKW,SJS,4.0,2.0,62.0,0.8,46.82027891370452,35.56723609286027,"Punt by Lombardi, J. of 41 yards. No return.",No return
171578,11,2718,3,2:55,COL,0,31,PHI,COL,4.0,2.0,72.0,0.8,46.82027891370452,35.56723609286027,"Punt by (R) Fulture, K. of 32 yards.",Returned
171681,11,2719,1,5:56,PHI,3,3,BAL,BAL,4.0,7.0,77.0,0.8,46.82027891370452,35.56723609286027,"Punt by (R) Fulture, K. of 57 yards. No return.",No return
255812,16,3933,4,6:42,AUS,13,31,PHI,AUS,4.0,2.0,65.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, K. of 47 yards. No return.",No return
255840,16,3934,1,14:15,BAL,0,0,CHI,CHI,4.0,7.0,85.0,0.8,46.82027891370452,35.56723609286027,"Punt by Brand (R), F. of 54 yards.",Returned
299980,19,4807,2,9:35,BAL,10,3,CHI,BAL,4.0,12.0,67.0,0.8,46.82027891370452,35.56723609286027,"Punt by Fulture, K. of 66 yards. Touchback.",Touchback
172805,11,2724,2,3:22,OCO,13,14,COL,OCO,4.0,2.0,73.0,0.8,46.82027891370452,35.56723609286027,"Punt by Leg, P. of 48 yards. No return.",No return
199224,13,3040,2,13:55,COL,3,7,PHI,PHI,4.0,20.0,95.0,0.8,46.82027891370452,35.56723609286027,"Punt by Corbett, K. of 46 yards.",Returned
42329,3,558,1,7:18,PHI,0,6,BAL,BAL,4.0,11.0,81.0,0.8,46.82027891370452,35.56723609286027,"Punt by Harris, S. of 49 yards.",Returned
68835,5,1402,3,2:37,AZ ,21,14,COL,COL,4.0,2.0,78.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 56 yards.",Returned
199685,13,3042,2,3:00,AZ ,7,10,NO ,AZ,4.0,11.0,64.0,0.8,46.82027891370452,35.56723609286027,"Punt by Meoff, B. of 36 yards. Touchback.",Touchback
199665,13,3042,2,8:15,AZ ,7,10,NO ,NO ,4.0,16.0,66.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 54 yards.",Returned
173874,11,2729,1,2:29,BAL,7,7,NO ,NO ,4.0,9.0,80.0,0.8,46.82027891370452,35.56723609286027,"Punt by Turkleton, T. of 30 yards.",Returned
173897,11,2729,2,12:42,BAL,14,14,NO ,BAL,4.0,7.0,62.0,0.8,46.82027891370452,35.56723609286027,"Punt by Meoff, B. of 44 yards.",Returned
173923,11,2729,2,4:29,BAL,17,14,NO ,BAL,4.0,12.0,76.0,0.8,46.82027891370452,35.56723609286027,"Punt by Meoff, B. of 34 yards.",Returned
68734,5,1402,1,0:35,AZ ,7,7,COL,AZ,4.0,8.0,60.0,0.8,46.82027891370452,35.56723609286027,"Punt by Leg, P. of 60 yards. Touchback.",Touchback
199844,13,3043,1,6:10,YKW,7,7,SJS,YKW,4.0,8.0,88.0,0.8,46.82027891370452,35.56723609286027,"Punt by Donaldson, N. of 54 yards.",Returned
299726,19,4806,1,2:24,PHI,7,6,YKW,PHI,4.0,11.0,77.0,0.8,46.82027891370452,35.56723609286027,"Punt by Donaldson, N. of 37 yards.",Returned
68548,5,1401,2,6:45,BAL,14,20,AZ ,BAL,4.0,2.0,72.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 58 yards. No return.",No return
68516,5,1401,1,0:51,BAL,7,13,AZ ,AZ,4.0,14.0,64.0,0.8,46.82027891370452,35.56723609286027,"Punt by Turkleton, T. of 32 yards.",Returned
174114,12,2790,1,11:39,SJS,0,0,BAL,SJS,4.0,8.0,66.0,0.8,46.82027891370452,35.56723609286027,"Punt by PuntBot, Z. of 34 yards.",Returned
42479,3,558,4,8:27,PHI,3,27,BAL,PHI,4.0,3.0,73.0,0.8,46.82027891370452,35.56723609286027,"Punt by Turkleton, T. of 39 yards.",Returned
42536,3,559,1,8:32,OCO,0,3,ARI,ARI,4.0,16.0,81.0,0.8,46.82027891370452,35.56723609286027,"Punt by Sims, A. of 52 yards. No return.",No return
42170,3,331,2,8:36,SJS,0,21,COL,SJS,4.0,3.0,83.0,0.8,46.82027891370452,35.56723609286027,"Punt by Kicksit, B. of 31 yards. No return.",No return
42121,3,331,1,7:28,SJS,0,7,COL,SJS,4.0,2.0,90.0,0.8,46.82027891370452,35.56723609286027,"Punt by Kicksit, B. of 51 yards.",Returned
69974,5,1408,2,8:37,PHI,13,7,YKW,PHI,4.0,16.0,93.0,0.8,46.82027891370452,35.56723609286027,"Punt by Lombardi, J. of 57 yards.",Returned
299928,19,4807,1,9:16,BAL,7,0,CHI,BAL,4.0,17.0,91.0,0.8,46.82027891370452,35.56723609286027,"Punt by Fulture, K. of 50 yards. No return.",No return
173010,11,2725,2,11:03,AZ ,7,9,SJS,AZ,4.0,16.0,86.0,0.8,46.82027891370452,35.56723609286027,"Punt by Corbett, K. of 33 yards.",Returned
200515,13,3046,1,6:54,AZ ,0,3,OCO,OCO,4.0,14.0,88.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 66 yards. No return.",No return
41778,3,329,2,0:41,YKW,19,14,OCO,YKW,4.0,16.0,78.0,0.8,46.82027891370452,35.56723609286027,"Punt by Sims, A. of 56 yards. No return.",No return
41807,3,329,3,8:30,YKW,19,14,OCO,OCO,4.0,2.0,62.0,0.8,46.82027891370452,35.56723609286027,"Punt by Booter, A. of 59 yards. No return.",No return
200317,13,3045,1,0:01,SJS,14,3,COL,COL,4.0,3.0,73.0,0.8,46.82027891370452,35.56723609286027,"Punt by Donaldson, N. of 43 yards.",Returned
41909,3,330,1,8:35,BAL,7,0,PHI,BAL,4.0,33.0,88.0,0.8,46.82027891370452,35.56723609286027,"Punt by Harris, S. of 43 yards.",Returned
200197,13,3044,3,0:38,BAL,10,40,NO ,BAL,4.0,2.0,62.0,0.8,46.82027891370452,35.56723609286027,"Punt by Meoff, B. of 34 yards. No return.",No return
42117,3,331,1,9:22,SJS,0,7,COL,COL,4.0,13.0,66.0,0.8,46.82027891370452,35.56723609286027,"Punt by Blewitt, I. of 64 yards. No return.",No return
256249,16,3936,1,10:38,NO ,0,0,OCO,OCO,4.0,9.0,66.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, A. of 51 yards. No return.",No return
200037,13,3044,1,14:21,BAL,0,0,NO ,NO ,4.0,9.0,87.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, A. of 31 yards. No return.",No return
263106,17,4295,1,7:19,YKW,0,5,OCO,OCO,4.0,10.0,69.0,0.8,46.82027891370452,35.56723609286027,"Punt by Bobby (R), K. of 43 yards. No return.",No return
69682,5,1407,1,11:36,SJS,7,0,AZ ,SJS,4.0,10.0,82.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 52 yards.",Returned
173443,11,2727,2,11:46,COL,7,7,BAL,BAL,4.0,7.0,77.0,0.8,46.82027891370452,35.56723609286027,"Punt by Leg, P. of 64 yards. No return.",No return
69470,5,1405,4,4:43,YKW,16,27,BAL,YKW,4.0,3.0,73.0,0.8,46.82027891370452,35.56723609286027,"Punt by Turkleton, T. of 30 yards.",Returned
216011,14,3236,3,5:14,SJS,14,31,COL,SJS,4.0,2.0,60.0,0.8,46.82027891370452,35.56723609286027,"Punt by Corbett, K. of 59 yards. Touchback.",Touchback
112016,8,1878,1,0:43,COL,0,7,YKW,YKW,4.0,17.0,68.0,0.8,46.82027891370452,35.56723609286027,"Punt by McCormick, M. of 45 yards.",Returned
285645,18,4580,2,3:57,NO ,0,6,OCO,OCO,4.0,10.0,71.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, A. of 36 yards.",Returned
272301,17,4339,1,13:42,COL,0,0,AUS,AUS,4.0,7.0,87.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jones II (R), J. of 51 yards. No return.",No return
232930,15,3393,1,9:24,BAL,7,0,AZ ,BAL,4.0,10.0,61.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 61 yards. Touchback.",Touchback
232726,15,3392,1,2:10,NO ,7,7,OCO,NO ,4.0,9.0,86.0,0.8,46.82027891370452,35.56723609286027,"Punt by Dasistwirklichseinnachname, A. of 43 yards. No return.",No return
11440,2,122,2,12:00,OCO,7,7,BAL,OCO,4.0,9.0,79.0,0.8,46.82027891370452,35.56723609286027,"Punt by Turkleton, T. of 38 yards.",Returned
11454,2,122,2,8:55,OCO,7,7,BAL,OCO,4.0,8.0,63.0,0.8,46.82027891370452,35.56723609286027,"Punt by Turkleton, T. of 44 yards. No return.",No return
11472,2,122,2,3:18,OCO,7,7,BAL,BAL,4.0,8.0,67.0,0.8,46.82027891370452,35.56723609286027,"Punt by PuntBotPunt, x. of 38 yards. No return.",No return
272360,17,4339,2,9:37,COL,7,14,AUS,AUS,4.0,21.0,71.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jones II (R), J. of 42 yards. No return.",No return
272330,17,4339,1,3:47,COL,0,7,AUS,AUS,4.0,16.0,66.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jones II (R), J. of 31 yards. No return.",No return
108920,8,1864,1,1:11,OCO,14,7,NO ,OCO,4.0,17.0,65.0,0.8,46.82027891370452,35.56723609286027,"Punt by Leg, P. of 47 yards. No return.",No return
310517,19,4857,2,4:43,NO ,17,14,CHI,CHI,4.0,3.0,77.0,0.8,46.82027891370452,35.56723609286027,"Punt by Prohaska (R), H. of 45 yards. No return.",No return
108911,8,1864,1,3:47,OCO,14,7,NO ,NO ,4.0,3.0,73.0,0.8,46.82027891370452,35.56723609286027,"Punt by Madlad, B. of 73 yards. Touchback.",Touchback
138888,9,2364,2,10:09,COL,7,4,PHI,COL,4.0,10.0,65.0,0.8,46.82027891370452,35.56723609286027,"Punt by (R) Meoff, B. of 41 yards.",Returned
138899,9,2364,2,8:32,COL,7,4,PHI,COL,4.0,17.0,83.0,0.8,46.82027891370452,35.56723609286027,"Punt by (R) Meoff, B. of 40 yards.",Returned
272317,17,4339,1,7:09,COL,0,7,AUS,AUS,4.0,16.0,95.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jones II (R), J. of 61 yards. No return.",No return
138954,9,2364,3,8:07,COL,14,7,PHI,PHI,4.0,3.0,92.0,0.8,46.82027891370452,35.56723609286027,"Punt by McCormick, M. of 69 yards.",Returned
232589,15,3391,2,0:58,SJS,0,13,PHI,SJS,4.0,3.0,69.0,0.8,46.82027891370452,35.56723609286027,"Punt by Fulture, K. of 55 yards. No return.",No return
232942,15,3393,1,7:17,BAL,7,0,AZ ,BAL,4.0,12.0,87.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 51 yards. No return.",No return
138496,9,2362,3,8:48,YKW,17,23,OCO,YKW,4.0,3.0,67.0,0.8,46.82027891370452,35.56723609286027,"Punt by Madlad, B. of 37 yards.",Returned
247782,16,3895,4,10:19,PHI,17,34,AZ ,PHI,4.0,2.0,64.0,0.8,46.82027891370452,35.56723609286027,"Punt by Lawes, S. of 64 yards. Touchback.",Touchback
109620,8,1867,3,8:35,OCO,35,28,PHI,PHI,4.0,2.0,85.0,0.8,46.82027891370452,35.56723609286027,"Punt by Madlad, B. of 56 yards.",Returned
10853,1,59,2,5:22,YKW,3,3,COL,COL,4.0,8.0,81.0,0.8,46.82027891370452,35.56723609286027,"Punt by Booter, A. of 48 yards.",Returned
137928,9,2360,1,10:00,AZ ,0,0,PHI,AZ,4.0,8.0,64.0,0.8,46.82027891370452,35.56723609286027,"Punt by (R) Meoff, B. of 32 yards.",Returned
233269,15,3394,3,3:03,OCO,6,17,PHI,OCO,4.0,2.0,72.0,0.8,46.82027891370452,35.56723609286027,"Punt by Fulture, K. of 33 yards.",Returned
272620,17,4340,3,9:51,AZ ,17,16,CHI,CHI,4.0,2.0,83.0,0.8,46.82027891370452,35.56723609286027,"Punt by Lawes, S. of 44 yards. No return.",No return
233226,15,3394,2,1:32,OCO,6,14,PHI,PHI,4.0,10.0,79.0,0.8,46.82027891370452,35.56723609286027,"Punt by Dasistwirklichseinnachname, A. of 37 yards.",Returned
11014,1,60,2,14:06,OCO,3,2,ARI,OCO,4.0,15.0,85.0,0.8,46.82027891370452,35.56723609286027,"Punt by Nugent, A. of 34 yards.",Returned
233187,15,3394,2,13:47,OCO,6,0,PHI,PHI,4.0,2.0,68.0,0.8,46.82027891370452,35.56723609286027,"Punt by Dasistwirklichseinnachname, A. of 35 yards. No return.",No return
109298,8,1866,1,10:55,COL,0,7,SJS,SJS,4.0,25.0,80.0,0.8,46.82027891370452,35.56723609286027,"Punt by McCormick, M. of 47 yards.",Returned
109531,8,1867,1,4:06,OCO,14,7,PHI,OCO,4.0,23.0,88.0,0.8,46.82027891370452,35.56723609286027,"Punt by Legman1, Z. of 42 yards. No return.",No return
138188,9,2361,1,1:35,NO ,10,7,AZ ,NO ,4.0,12.0,64.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 63 yards. Touchback.",Touchback
310645,19,4858,1,14:07,YKW,0,0,AUS,AUS,4.0,7.0,77.0,0.8,46.82027891370452,35.56723609286027,"Punt by Donaldson, N. of 65 yards. No return.",No return
272391,17,4339,2,0:46,COL,7,14,AUS,COL,4.0,3.0,61.0,0.8,46.82027891370452,35.56723609286027,"Punt by Crisco, A. of 61 yards. Touchback.",Touchback
109389,8,1866,3,13:53,COL,0,24,SJS,COL,4.0,2.0,89.0,0.8,46.82027891370452,35.56723609286027,"Punt by Blewitt, I. of 52 yards. No return.",No return
310616,19,4857,4,8:06,NO ,17,27,CHI,NO ,4.0,2.0,72.0,0.8,46.82027891370452,35.56723609286027,"Punt by Fulture, K. of 59 yards. No return.",No return
11785,2,124,1,12:45,SJS,0,0,ARI,SJS,4.0,9.0,74.0,0.8,46.82027891370452,35.56723609286027,"Punt by Ronaldo, C. of 42 yards.",Returned
108703,8,1863,2,7:02,BAL,0,7,PHI,PHI,4.0,12.0,82.0,0.8,46.82027891370452,35.56723609286027,"Punt by PuntBot, Z. of 32 yards.",Returned
10816,1,59,1,1:11,YKW,3,3,COL,COL,4.0,9.0,88.0,0.8,46.82027891370452,35.56723609286027,"Punt by Booter, A. of 37 yards.",Returned
11806,2,124,1,7:22,SJS,0,0,ARI,ARI,4.0,8.0,86.0,0.8,46.82027891370452,35.56723609286027,"Punt by Laces, K. of 56 yards. No return.",No return
12438,2,127,2,15:00,OCO,0,7,YKW,OCO,4.0,3.0,71.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jerek, J. of 47 yards.",Returned
107825,7,1783,2,4:18,AZ ,14,13,NO ,AZ,4.0,2.0,63.0,0.8,46.82027891370452,35.56723609286027,"Punt by Leg, P. of 48 yards. No return.",No return
231326,15,3385,2,4:25,YKW,13,21,BAL,BAL,4.0,10.0,70.0,0.8,46.82027891370452,35.56723609286027,"Punt by Harris Jr, S. of 49 yards.",Returned
107745,7,1783,1,9:03,AZ ,0,3,NO ,NO ,4.0,19.0,86.0,0.8,46.82027891370452,35.56723609286027,"Punt by Jackson, D. of 32 yards. No return.",No return
231315,15,3385,2,6:19,YKW,13,21,BAL,BAL,4.0,16.0,86.0,0.8,46.82027891370452,35.56723609286027,"Punt by Harris Jr, S. of 38 yards.",Returned
231280,15,3385,1,1:16,YKW,7,7,BAL,YKW,4.0,9.0,80.0,0.8,46.82027891370452,35.56723609286027,"Punt by Frost, A. of 47 yards.",Returned
272078,17,4338,1,14:06,PHI,0,0,YKW,YKW,4.0,9.0,75.0,0.8,46.82027891370452,35.56723609286027,"Punt by Castleberry, R. of 41 yards.",Returned
107594,7,1782,2,3:24,OCO,14,14,SJS,SJS,4.0,8.0,64.0,0.8,46.82027891370452,35.56723609286027,"Punt by Madlad, B. of 45 yards.",Returned
12776,2,128,4,2:37,ARI,15,12,COL,COL,4.0,2.0,63.0,0.8,46.82027891370452,35.56723609286027,"Punt by Ronaldo, C. of 51 yards. No return.",No return
231116,15,3384,2,0:03,PHI,24,10,YKW,YKW,4.0,2.0,72.0,0.8,46.82027891370452,35.56723609286027,"Punt by Fulture, K. of 53 yards. No return.",No return
140069,9,2369,4,7:34,PHI,23,38,YKW,PHI,4.0,3.0,74.0,0.8,46.82027891370452,35.56723609286027,"Punt by Forfeit, N. of 58 yards.",Returned
140125,9,2370,1,7:29,OCO,0,3,COL,COL,4.0,16.0,88.0,0.8,46.82027891370452,35.56723609286027,"Punt by Madlad, B. of 54 yards.",Returned
107526,7,1782,1,5:35,OCO,7,7,SJS,SJS,4.0,9.0,79.0,0.8,46.82027891370452,35.56723609286027,"Punt by Madlad, B. of 39 yards.",Returned
12853,2,129,2,9:51,PHI,0,3,SJS,SJS,4.0,12.0,66.0,0.8,46.82027891370452,35.56723609286027,"Punt by Legman1, Z. of 33 yards.",Returned
12867,2,129,2,5:42,PHI,0,3,SJS,SJS,4.0,31.0,87.0,0.8,46.82027891370452,35.56723609286027,"Punt by Legman1, Z. of 52 yards. No return.",No return
231531,15,3386,2,12:19,AZ ,14,10,COL,AZ,4.0,2.0,72.0,0.8,46.82027891370452,35.56723609286027,"Punt by Ramero, E. of 44 yards. No return.",No return
248161,16,3897,3,9:35,OCO,24,12,AUS,AUS,4.0,3.0,73.0,0.8,46.82027891370452,35.56723609286027,"Punt by Dasistwirklichseinnachname, A. of 53 yards. No return.",No return
280600,18,4556,1,11:18,NO ,0,0,SJS,SJS,4.0,7.0,77.0,0.8,46.82027891370452,35.56723609286027,"Punt by PuntMachine8, Z. of 33 yards. No return.",No return
232120,15,3389,1,1:16,YKW,0,3,AZ ,AZ,4.0,13.0,92.0,0.8,46.82027891370452,35.56723609286027,"Punt by Harris Jr, S. of 44 yards. No return.",No return
139053,9,2365,1,9:00,PHI,0,7,BAL,BAL,4.0,11.0,91.0,0.8,46.82027891370452,35.56723609286027,"Punt by (R) Meoff, B. of 38 yards.",Returned
