,S,gameID,homeTeam,awayTeam,teamPoss,Q,time,totTime,awayScore,homeScore,down,distance,dist2goal,play
179,17,4324,OCO,PHI,PHI,4,4:12,252,24,17,1,10,61,"Pass by Falconi, A. to Jones, V. is incomplete. Broken up by Grievous, L.."
180,17,4324,OCO,PHI,PHI,4,4:07,247,24,17,2,10,61,"Pass by Falconi, A. to Hardwick, S. falls incomplete."
181,17,4324,OCO,PHI,PHI,4,4:00,240,24,17,3,10,61,"Pass by Falconi, A. to Varga, N. falls incomplete."
182,17,4324,OCO,PHI,OCO,4,3:57,237,24,17,4,10,61,"Punt by Castleberry, R. of 38 yards."
183,17,4324,OCO,PHI,OCO,4,3:57,237,24,17,,,,"Returned by Sunnycursed, N. for 0 yards."
184,17,4324,OCO,PHI,OCO,4,3:46,226,24,17,1,10,78,"Pass by Armstrong (R), F. to Halvorsen, T. was dropped! Incomplete."
185,17,4324,OCO,PHI,OCO,4,3:42,222,24,17,2,10,78,"Rush by Reed, A. for a short gain. Tackle by McGwire, A.."
186,17,4324,OCO,PHI,OCO,4,3:22,202,24,17,3,10,78,"Pass by Armstrong (R), F. to Blaze, J. is incomplete. Broken up by Emoji, E.."
187,17,4324,OCO,PHI,OCO,4,3:17,197,24,17,4,10,78,"Pass by Armstrong (R), F. to Sunnycursed, N. falls incomplete."
188,17,4324,OCO,PHI,OCO,4,3:17,197,24,17,4,10,78,Turnover on downs.
189,17,4324,OCO,PHI,PHI,4,3:12,192,24,17,1,10,22,"Pass by Falconi, A., complete to Brown, M. for 3 yds. Tackle by Ramsey Jr., G.."
190,17,4324,OCO,PHI,PHI,4,2:42,162,24,17,2,7,19,"Pass by Falconi, A., complete to von Matt, J. for 7 yds. Tackle by Rice, J.."
191,17,4324,OCO,PHI,PHI,4,2:12,132,24,17,1,10,12,"Pass by Falconi, A., complete to Jones, V. for 6 yds. Tackle by Grievous, L.."
192,17,4324,OCO,PHI,PHI,4,1:35,95,24,17,2,4,6,"Rush by Brown, M. for 1 yds. Tackle by Salami, T.."
193,17,4324,OCO,PHI,PHI,4,1:13,73,24,17,3,3,5,Rush by Marquise Brown for 5 yds.
194,17,4324,OCO,PHI,PHI,4,0:55,55,31,17,,,,TOUCHDOWN! (Castleberry kick good)
195,17,4324,OCO,PHI,PHI,4,0:55,55,31,17,,,70,"Castleberry, R. kicks off."
196,17,4324,OCO,PHI,OCO,4,0:55,55,31,17,,,92,"Kickoff of 69 yards. Returned by Blaze, J. for 7 yards."
197,17,4324,OCO,PHI,OCO,4,0:48,48,31,17,1,10,92,"Pass by Armstrong (R), F. to Sunnycursed, N. falls incomplete."
198,17,4324,OCO,PHI,OCO,4,0:45,45,31,17,2,10,92,"Pass by Armstrong (R), F., complete to Halvorsen, T. for 12 yds. Tackle by Emoji, E.."
199,17,4324,OCO,PHI,OCO,4,0:45,45,31,17,1,10,80,Orange County Otters : Timeout
200,17,4324,OCO,PHI,OCO,4,0:19,19,31,17,1,10,80,"Pass by Armstrong (R), F. to Blaze, J. is incomplete. Broken up by Emoji, E.."
201,17,4324,OCO,PHI,OCO,4,0:14,14,31,17,2,10,80,"Pass by Armstrong (R), F. to Mongo (R), H. falls incomplete."
202,17,4324,OCO,PHI,OCO,4,0:11,11,31,17,3,10,80,"Pass by Armstrong (R), F. to Pitcher, A. was dropped! Incomplete."
203,17,4324,OCO,PHI,OCO,4,0:04,4,31,17,4,10,80,"Pass by Armstrong (R), F. to Halvorsen, T. falls incomplete."
204,17,4324,OCO,PHI,OCO,4,0:04,4,31,17,4,10,80,Turnover on downs.
0,17,4325,COL,YKW,COL,1,15:00,3600,0,0,,,70,"Jones II (R), J. kicks off."
1,17,4325,COL,YKW,YKW,1,15:00,3600,0,0,,,85,"Kickoff of 60 yards. Returned by Grithead, D. for 5 yards."
2,17,4325,COL,YKW,YKW,1,14:57,3597,0,0,1,10,85,"Pass by Bigsby, C., complete to Swift, N. for 6 yds. Tackle by Lejune, L.."
3,17,4325,COL,YKW,YKW,1,14:27,3567,0,0,2,4,79,"Pass by Bigsby, C. to Canton, J. is incomplete. Broken up by Montgomery, B.."
4,17,4325,COL,YKW,YKW,1,14:22,3562,0,0,3,4,79,"Rush by Marshall, M. for 6 yds. Tackle by Gabagool, T.."
5,17,4325,COL,YKW,YKW,1,13:57,3537,0,0,1,23,86,"Wraiths Penalty on Ones, B.: Chop Block."
6,17,4325,COL,YKW,YKW,1,13:49,3529,0,0,1,23,86,"Pass by Bigsby, C. to Helanen, T. is incomplete. Broken up by Montgomery, B.."
7,17,4325,COL,YKW,YKW,1,13:43,3523,0,0,2,23,86,"Rush by Canton, J. for 6 yds. Tackle by McCoy, C.."
8,17,4325,COL,YKW,YKW,1,13:25,3505,0,0,3,17,80,"Pass by Bigsby, C. to Swift, N. falls incomplete."
9,17,4325,COL,YKW,COL,1,13:19,3499,0,0,4,17,80,"Punt by Bobby (R), K. of 42 yards. No return."
10,17,4325,COL,YKW,COL,1,13:12,3492,0,0,1,10,62,"Pass by McDummy, W. to Palmer, J. falls incomplete."
11,17,4325,COL,YKW,COL,1,13:06,3486,0,0,2,10,62,"McDummy, W. SACKED by Ryan Leaf Jr. - DT for -6 yds."
12,17,4325,COL,YKW,COL,1,12:38,3458,0,0,3,16,68,"Pass by McDummy, W., complete to Palmer, J. for 5 yds. Tackle by Kroustis, G.."
13,17,4325,COL,YKW,YKW,1,12:02,3422,0,0,4,11,63,"Punt by Jones II (R), J. of 36 yards."
14,17,4325,COL,YKW,YKW,1,12:02,3422,0,0,,,,"Returned by Snuggles, J. for 7 yards."
15,17,4325,COL,YKW,YKW,1,11:50,3410,0,0,1,10,66,"Pass by Bigsby, C. to Parker, J. was dropped! Incomplete."
16,17,4325,COL,YKW,YKW,1,11:47,3407,0,0,2,10,66,"Rush by Marshall, M. for 4 yds. Tackle by Gabagool, T.."
17,17,4325,COL,YKW,YKW,1,11:31,3391,0,0,3,6,62,"Pass by Bigsby, C. to Swift, N. is incomplete. Broken up by Lejune, L.."
18,17,4325,COL,YKW,COL,1,11:27,3387,0,0,4,6,62,"Punt by Bobby (R), K. of 59 yards. No return."
19,17,4325,COL,YKW,COL,1,11:20,3380,0,0,1,10,97,"Pass by McDummy, W., complete to Palmer, J. for 4 yds. Tackle by Grithead, D.."
20,17,4325,COL,YKW,COL,1,10:47,3347,0,0,2,6,93,"Pass by McDummy, W. to Forty-Two (R), L. falls incomplete."
21,17,4325,COL,YKW,COL,1,10:42,3342,0,0,3,6,93,"Pass by McDummy, W., complete to Taffy, T. for 10 yds. Tackle by Snuggles, J.."
22,17,4325,COL,YKW,COL,1,9:45,3285,0,0,1,10,83,"Pass by McDummy, W., complete to Crindy, B. for 9 yds. Tackle by Brown, M.."
23,17,4325,COL,YKW,COL,1,9:00,3240,0,0,2,1,74,"Pass by McDummy, W., complete to Forty-Two (R), L. for 22 yds. Tackle by Selich, A.."
24,17,4325,COL,YKW,COL,1,8:05,3185,0,0,1,10,52,"Rush by McDummy, W. for -4 yds. Tackle by Alexander, N.."
25,17,4325,COL,YKW,COL,1,7:36,3156,0,0,2,14,56,"Rush by Taffy, T. for 7 yds. Tackle by Selich, A.."
26,17,4325,COL,YKW,COL,1,7:06,3126,0,0,3,7,49,"Pass by McDummy, W. to Bishop, J. falls incomplete."
27,17,4325,COL,YKW,YKW,1,7:03,3123,0,0,4,7,49,"Punt by Jones II (R), J. of 49 yards. Touchback."
28,17,4325,COL,YKW,YKW,1,7:00,3120,0,0,1,10,80,"Pass by Bigsby, C., complete to Canton, J. for 5 yds. Tackle by Montgomery, B.."
29,17,4325,COL,YKW,YKW,1,6:29,3089,0,0,2,5,75,"Pass by Bigsby, C. to Helanen, T. was dropped! Incomplete."
30,17,4325,COL,YKW,YKW,1,6:23,3083,0,0,3,5,75,"Pass by Bigsby, C., complete to Helanen, T. for 7 yds. Tackle by Montgomery, B.."
31,17,4325,COL,YKW,YKW,1,5:52,3052,0,0,1,10,68,"Rush by Canton, J. for 3 yds. Tackle by Sachs, J.."
32,17,4325,COL,YKW,YKW,1,5:30,3030,0,0,2,7,65,"Pass by Bigsby, C., complete to Canton, J. for 6 yds. Tackle by Sinclair, Q.."
33,17,4325,COL,YKW,YKW,1,5:09,3009,0,0,3,1,59,"Pass by Bigsby, C., complete to Swift, N. for 8 yds. Tackle by Lejune, L.."
34,17,4325,COL,YKW,YKW,1,4:41,2981,0,0,1,10,51,"Rush by Marshall, M. for 5 yds. Tackle by Berry, M.."
35,17,4325,COL,YKW,YKW,1,4:17,2957,0,0,2,5,46,"Pass by Bigsby, C., complete to Canton, J. for 16 yds. Tackle by Sinclair, Q.."
36,17,4325,COL,YKW,YKW,1,3:35,2915,0,0,1,10,30,"Rush by Marshall, M. for 3 yds. Tackle by Berry, M.."
37,17,4325,COL,YKW,YKW,1,3:14,2894,0,0,2,7,27,"Rush by Canton, J. for 6 yds. Tackle by Knurtsson, K.."
38,17,4325,COL,YKW,YKW,1,2:53,2873,0,0,3,1,21,"Pass by Bigsby, C., complete to Marshall, M. for 4 yds. Tackle by Gabagool, T.."
39,17,4325,COL,YKW,YKW,1,2:20,2840,0,0,1,10,17,"Pass by Bigsby, C. to Helanen, T. is incomplete. Broken up by Montgomery, B.."
40,17,4325,COL,YKW,YKW,1,2:17,2837,0,0,2,10,17,"Pass by Bigsby, C. to Swift, N. is incomplete. Broken up by Towers, J.."
41,17,4325,COL,YKW,YKW,1,2:10,2830,0,0,3,10,17,"Pass by Bigsby, C. to Helanen, T. falls incomplete."
42,17,4325,COL,YKW,YKW,1,2:04,2824,3,0,4,10,17,"34 yard FG by Bobby (R), K. is good."
43,17,4325,COL,YKW,YKW,1,2:04,2824,3,0,,,70,"Bobby (R), K. kicks off."
44,17,4325,COL,YKW,COL,1,2:04,2824,3,0,,,,"Lejune, L. takes it down the middle."
45,17,4325,COL,YKW,COL,1,2:04,2824,3,0,,,,"Lejune, L. has blockers in front of him."
46,17,4325,COL,YKW,COL,1,2:04,2824,3,0,,,,It's a footrace!
47,17,4325,COL,YKW,COL,1,2:04,2824,3,0,,,,A 96 yard return.
48,17,4325,COL,YKW,COL,1,1:44,2804,3,7,,,,TOUCHDOWN! (Jones II (R) kick good)
49,17,4325,COL,YKW,COL,1,1:44,2804,3,7,,,70,"Jones II (R), J. kicks off."
50,17,4325,COL,YKW,YKW,1,1:44,2804,3,7,,,,"Grithead, D. takes it down the right side."
51,17,4325,COL,YKW,YKW,1,1:44,2804,3,7,,,,"Grithead, D. is finally brought down. A 32 yard return."
52,17,4325,COL,YKW,YKW,1,1:38,2798,3,7,1,10,67,"Rush by Marshall, M. for 8 yds. Tackle by Sinclair, Q.."
53,17,4325,COL,YKW,YKW,1,1:09,2769,3,7,2,2,59,"Pass by Bigsby, C., complete to Canton, J. for 6 yds. Tackle by Montgomery, B.."
54,17,4325,COL,YKW,YKW,1,0:46,2746,3,7,1,10,53,"Pass by Bigsby, C., complete to Marshall, M. for 8 yds. Tackle by Knurtsson, K.."
55,17,4325,COL,YKW,YKW,1,0:18,2718,3,7,2,2,45,"Rush by Marshall, M. for a short gain. Tackle by Berry, M.."
56,17,4325,COL,YKW,YKW,1,0:00,2700,3,7,3,2,45,"Rush by Marshall, M. for 4 yds. Tackle by Knurtsson, K.."
57,17,4325,COL,YKW,YKW,2,15:00,2700,3,7,1,10,41,"Pass by Bigsby, C., complete to Swift, N. for 30 yds. Tackle by Lejune, L.."
58,17,4325,COL,YKW,YKW,2,14:00,2640,3,7,1,10,11,"Pass by Bigsby, C., complete to Parker, J. for 8 yds. Tackle by Knurtsson, K.."
59,17,4325,COL,YKW,YKW,2,13:24,2604,3,7,2,2,3,Rush by Morgan Marshall for 3 yds.
60,17,4325,COL,YKW,YKW,2,13:10,2590,10,7,,,,TOUCHDOWN! (Bobby (R) kick good)
61,17,4325,COL,YKW,YKW,2,13:10,2590,10,7,,,70,"Bobby (R), K. kicks off."
62,17,4325,COL,YKW,COL,2,13:10,2590,10,7,,,,"Bishop, J. takes it down the left side."
63,17,4325,COL,YKW,COL,2,13:10,2590,10,7,,,,"Bishop, J. is finally brought down. A 36 yard return."
64,17,4325,COL,YKW,COL,2,13:05,2585,10,7,1,10,58,"Rush by Taffy, T. for 2 yds. Tackle by Grithead, D.."
65,17,4325,COL,YKW,COL,2,12:39,2559,10,7,2,8,56,"Rush by Taffy, T. for 4 yds. Tackle by Kroustis, G.."
66,17,4325,COL,YKW,COL,2,12:06,2526,10,7,3,4,52,"Pass by McDummy, W., complete to Bishop, J. for 23 yds. Tackle by Snuggles, J.."
67,17,4325,COL,YKW,COL,2,10:57,2457,10,7,1,10,29,"Pass by McDummy, W., complete to Forty-Two (R), L. for 10 yds. Tackle by Snuggles, J.."
68,17,4325,COL,YKW,COL,2,10:15,2415,10,7,1,10,19,"Rush by Taffy, T. for 3 yds. Tackle by Maulolo, C.."
69,17,4325,COL,YKW,COL,2,9:49,2389,10,7,2,2,11,"Wraiths Penalty on Leaf Jr., R.: Too many men on the field."
70,17,4325,COL,YKW,COL,2,9:49,2389,10,7,2,2,11,"Pass by McDummy, W. to Bishop, J. falls incomplete."
71,17,4325,COL,YKW,COL,2,9:44,2384,10,7,3,2,11,"Rush by Taffy, T. for 1 yds. Tackle by Maulolo, C.."
72,17,4325,COL,YKW,COL,2,9:18,2358,10,10,4,1,10,"27 yard FG by Jones II (R), J. is good."
73,17,4325,COL,YKW,COL,2,9:18,2358,10,10,,,70,"Jones II (R), J. kicks off."
74,17,4325,COL,YKW,YKW,2,9:18,2358,10,10,,,,The kick sails into the endzone.
75,17,4325,COL,YKW,YKW,2,9:18,2358,10,10,,,,"Grithead, D. takes it out of the endzone!"
76,17,4325,COL,YKW,YKW,2,9:18,2358,10,10,,,,"Grithead, D. takes it down the middle."
77,17,4325,COL,YKW,YKW,2,9:18,2358,10,10,,,,"Grithead, D. is finally brought down. A 31 yard return."
78,17,4325,COL,YKW,YKW,2,9:10,2350,10,10,1,10,69,"Pass by Bigsby, C., complete to Canton, J. for 2 yds. Tackle by Knurtsson, K.."
79,17,4325,COL,YKW,YKW,2,8:30,2310,10,10,2,8,67,"Pass by Bigsby, C., complete to Canton, J. for 15 yds. Tackle by Lejune, L.."
80,17,4325,COL,YKW,YKW,2,7:54,2274,10,10,1,10,52,"Bigsby, C. throws the ball away to avoid the sack."
81,17,4325,COL,YKW,YKW,2,7:38,2258,10,10,2,10,52,"Pass by Bigsby, C., complete to Helanen, T. for 13 yds. Tackle by Gabagool, T.."
82,17,4325,COL,YKW,YKW,2,7:02,2222,10,10,1,10,38,"Rush by Marshall, M. for a short gain. Tackle by Thumper (R), B.."
83,17,4325,COL,YKW,YKW,2,6:50,2210,10,10,2,10,38,"Rush by Bigsby, C. for 0 yds. Tackle by Sachs, J.."
84,17,4325,COL,YKW,YKW,2,6:38,2198,10,10,3,10,38,"Pass by Bigsby, C. to Parker, J. was dropped! Incomplete."
85,17,4325,COL,YKW,COL,2,6:32,2192,10,10,4,10,38,"Punt by Bobby (R), K. of 38 yards. Touchback."
86,17,4325,COL,YKW,COL,2,6:29,2189,10,10,1,10,80,"McDummy, W. SACKED by Danny Grithead - FS for -6 yds."
87,17,4325,COL,YKW,COL,2,6:06,2166,10,10,2,16,86,"Rush by Taffy, T. for 3 yds. Tackle by Selich, A.."
88,17,4325,COL,YKW,COL,2,5:39,2139,10,10,3,13,83,"Pass by McDummy, W., complete to Crindy, B. for 8 yds. Tackle by Grithead, D.."
89,17,4325,COL,YKW,YKW,2,5:03,2103,10,10,4,5,75,"Punt by Jones II (R), J. of 57 yards. No return."
90,17,4325,COL,YKW,YKW,2,4:56,2096,10,10,1,10,82,"Rush by Canton, J. for a short gain. Tackle by Sachs, J.."
91,17,4325,COL,YKW,YKW,2,4:41,2081,10,10,2,10,82,"Pass by Bigsby, C., complete to Marshall, M. for 6 yds. Tackle by Gabagool, T.."
92,17,4325,COL,YKW,YKW,2,4:13,2053,10,10,3,4,76,"Rush by Canton, J. for 6 yds. Tackle by Gabagool, T.."
93,17,4325,COL,YKW,YKW,2,3:54,2034,10,10,1,10,70,"Pass by Bigsby, C. to Swift, N. is incomplete. Broken up by Lejune, L.."
94,17,4325,COL,YKW,YKW,2,3:51,2031,10,10,2,10,70,"Rush by Marshall, M. for 0 yds. Tackle by McCoy, C.."
95,17,4325,COL,YKW,YKW,2,3:32,2012,10,10,3,10,70,"Pass by Bigsby, C. to Canton, J. falls incomplete."
96,17,4325,COL,YKW,COL,2,3:29,2009,10,10,4,10,70,"Punt by Bobby (R), K. of 39 yards."
97,17,4325,COL,YKW,COL,2,3:29,2009,10,10,,,,"Returned by Lejune, L. for 19 yards."
98,17,4325,COL,YKW,COL,2,3:19,1999,10,10,1,10,50,"Pass by McDummy, W., complete to Palmer, J. for 8 yds. Tackle by Uchiha, L.."
99,17,4325,COL,YKW,COL,2,2:43,1963,10,10,2,2,42,"Rush by Carrasco, T. for a short gain. Tackle by Maulolo, C.."
100,17,4325,COL,YKW,COL,2,2:27,1947,10,10,3,2,42,"Pass by McDummy, W., complete to Forty-Two (R), L. for 9 yds. Tackle by Brown, M.."
101,17,4325,COL,YKW,COL,2,1:56,1916,10,10,1,10,33,"Rush by Taffy, T. for 6 yds. Tackle by Selich, A.."
102,17,4325,COL,YKW,COL,2,1:56,1916,10,10,2,4,27,Colorado Yeti : Timeout
103,17,4325,COL,YKW,COL,2,1:38,1898,10,10,2,4,27,"Pass by McDummy, W., complete to Forty-Two (R), L. for 5 yds. Tackle by Selich, A.."
104,17,4325,COL,YKW,COL,2,1:38,1898,10,10,1,10,22,Colorado Yeti : Timeout
105,17,4325,COL,YKW,COL,2,1:15,1875,10,10,1,10,22,"Pass by McDummy, W. to Crindy, B. falls incomplete."
106,17,4325,COL,YKW,COL,2,1:11,1871,10,10,2,10,22,"Rush by Taffy, T. for 3 yds. Tackle by Grithead, D.."
107,17,4325,COL,YKW,COL,2,0:54,1854,10,10,3,7,19,"Pass by McDummy, W., complete to Taffy, T. for 8 yds. Tackle by Grithead, D.."
108,17,4325,COL,YKW,COL,2,0:19,1819,10,13,1,10,11,"28 yard FG by Jones II (R), J. is good."
109,17,4325,COL,YKW,COL,2,0:19,1819,10,13,,,70,"Jones II (R), J. kicks off."
110,17,4325,COL,YKW,YKW,2,0:19,1819,10,13,,,65,"Kickoff of 60 yards. Returned by Snuggles, J. for 25 yards."
111,17,4325,COL,YKW,YKW,2,0:12,1812,10,13,1,10,65,"Pass by Bigsby, C., complete to Swift, N. for 6 yds. Tackle by Lejune, L.."
112,17,4325,COL,YKW,YKW,3,15:00,1800,10,13,,,70,"Bobby (R), K. kicks off."
113,17,4325,COL,YKW,COL,3,15:00,1800,10,13,,,74,"Kickoff of 69 yards. Returned by Bishop, J. for 25 yards."
114,17,4325,COL,YKW,COL,3,14:54,1794,10,13,1,10,74,"Pass by McDummy, W., complete to Pennington, B. for 15 yds. Tackle by Snuggles, J.."
115,17,4325,COL,YKW,COL,3,14:11,1751,10,13,1,10,59,"Pass by McDummy, W., complete to Bishop, J. for 4 yds. Tackle by Storm, J.."
116,17,4325,COL,YKW,COL,3,13:34,1714,10,13,2,11,60,"Yeti Penalty on Guard, R.: Too many men on the field."
117,17,4325,COL,YKW,COL,3,13:34,1714,10,13,2,11,60,"Pass by McDummy, W., complete to Palmer, J. for 17 yds. Tackle by Brown, M.."
118,17,4325,COL,YKW,COL,3,12:40,1660,10,13,1,10,43,"Pass by McDummy, W., complete to Bishop, J. for 31 yds. Tackle by Kroustis, G.."
119,17,4325,COL,YKW,COL,3,11:22,1582,10,13,1,10,12,"Pass by McDummy, W. to Crindy, B. was dropped! Incomplete."
120,17,4325,COL,YKW,COL,3,11:19,1579,10,13,2,10,12,"Rush by Taffy, T. for 3 yds. Tackle by Grithead, D.."
121,17,4325,COL,YKW,COL,3,10:59,1559,10,13,3,7,9,"Pass by McDummy, W., to Palmer, J.. INTERCEPTION by Grithead, D. at the YKW - 9 yard line and returned for 25 yards."
122,17,4325,COL,YKW,YKW,3,10:37,1537,10,13,1,5,61,"Yeti Penalty on Thumper (R), B.: Offsides."
123,17,4325,COL,YKW,YKW,3,10:37,1537,10,13,1,5,61,"Pass by Bigsby, C. to Helanen, T. is incomplete. Broken up by Montgomery, B.."
124,17,4325,COL,YKW,YKW,3,10:31,1531,10,13,2,5,61,"Pass by Bigsby, C. to Swift, N. falls incomplete."
125,17,4325,COL,YKW,YKW,3,10:27,1527,10,13,3,5,61,"Pass by Bigsby, C., complete to Marshall, M. for 1 yds. Tackle by Berry, M.."
126,17,4325,COL,YKW,COL,3,10:01,1501,10,13,4,4,60,"Punt by Bobby (R), K. of 49 yards."
127,17,4325,COL,YKW,COL,3,10:01,1501,10,13,,,,"Returned by Lejune, L. for 16 yards."
128,17,4325,COL,YKW,COL,3,9:47,1487,10,13,1,10,73,"Pass by McDummy, W. to Bishop, J. was dropped! Incomplete."
129,17,4325,COL,YKW,COL,3,9:44,1484,10,13,2,10,73,"Pass by McDummy, W. to Palmer, J. falls incomplete."
130,17,4325,COL,YKW,COL,3,9:39,1479,10,13,3,10,73,"Pass by McDummy, W. to Taffy, T. was dropped! Incomplete."
131,17,4325,COL,YKW,YKW,3,9:36,1476,10,13,4,10,73,"Punt by Jones II (R), J. of 40 yards."
132,17,4325,COL,YKW,YKW,3,9:36,1476,10,13,,,,"Returned by Snuggles, J. for 18 yards."
133,17,4325,COL,YKW,YKW,3,9:22,1462,10,13,1,10,49,"Pass by Bigsby, C. to Swift, N. falls incomplete."
134,17,4325,COL,YKW,YKW,3,9:17,1457,10,13,2,10,49,"Pass by Bigsby, C. to Canton, J. falls incomplete."
135,17,4325,COL,YKW,YKW,3,9:11,1451,10,13,3,10,49,"Bigsby, C. SACKED by Bubba Thumper (R) - DT for 0 yds."
136,17,4325,COL,YKW,COL,3,8:58,1438,10,13,4,10,49,"Punt by Bobby (R), K. of 49 yards. Touchback."
137,17,4325,COL,YKW,COL,3,8:54,1434,10,13,1,10,80,"Rush by Taffy, T. for 3 yds. Tackle by Selich, A.."
138,17,4325,COL,YKW,COL,3,8:37,1417,10,13,2,7,77,"Rush by Taffy, T. for 18 yds. Tackle by Kroustis, G.."
139,17,4325,COL,YKW,COL,3,7:49,1369,10,13,1,10,59,"Rush by Taffy, T. for 7 yds. Tackle by Grithead, D.."
140,17,4325,COL,YKW,COL,3,7:17,1337,10,13,2,3,52,"Pass by McDummy, W. to Bishop, J. falls incomplete."
141,17,4325,COL,YKW,COL,3,7:14,1334,10,13,3,3,52,"Rush by Taffy, T. for 5 yds. Tackle by Selich, A.."
142,17,4325,COL,YKW,COL,3,6:52,1312,10,13,1,10,47,"McDummy, W. SACKED by Danny Grithead - FS for -6 yds."
143,17,4325,COL,YKW,COL,3,6:25,1285,10,13,2,16,53,"Rush by McDummy, W. for 4 yds. Tackle by Uchiha, L.."
144,17,4325,COL,YKW,COL,3,5:59,1259,10,13,3,12,49,"Pass by McDummy, W., complete to Palmer, J. for 12 yds. Tackle by Brown, M.."
145,17,4325,COL,YKW,COL,3,5:17,1217,10,13,1,10,37,"Pass by McDummy, W. to Forty-Two (R), L. is incomplete. Broken up by Uchiha, L.."
146,17,4325,COL,YKW,COL,3,5:14,1214,10,13,2,10,37,"Rush by Taffy, T. for 5 yds. Tackle by Selich, A.."
147,17,4325,COL,YKW,COL,3,4:38,1178,10,13,3,5,32,"Rush by Taffy, T. for 2 yds. Tackle by Kroustis, G.."
148,17,4325,COL,YKW,COL,3,4:08,1148,10,13,4,3,30,"47 yard FG by Jones II (R), J. is NO good."
149,17,4325,COL,YKW,YKW,3,4:08,1148,10,13,1,10,70,"Pass by Bigsby, C., complete to Helanen, T. for 7 yds. Tackle by Berry, M.."
150,17,4325,COL,YKW,YKW,3,3:38,1118,10,13,2,3,63,"Pass by Bigsby, C. to Canton, J. falls incomplete."
151,17,4325,COL,YKW,YKW,3,3:31,1111,10,13,3,3,63,"Pass by Bigsby, C., complete to Parker, J. for 14 yds. Tackle by Towers, J.."
152,17,4325,COL,YKW,YKW,3,2:52,1072,10,13,1,10,49,"Pass by Bigsby, C., complete to Helanen, T. for 10 yds. Tackle by Berry, M.."
153,17,4325,COL,YKW,YKW,3,2:13,1033,10,13,1,10,39,"Pass by Bigsby, C., to Canton, J.. INTERCEPTION by Lejune, L. at the COL - 36 yard line and returned for 64 yards."
154,17,4325,COL,YKW,COL,3,1:44,1004,10,20,,,,TOUCHDOWN! (Jones II (R) kick good)
155,17,4325,COL,YKW,COL,3,1:44,1004,10,20,,,70,"Jones II (R), J. kicks off."
156,17,4325,COL,YKW,YKW,3,1:44,1004,10,20,,,87,"Kickoff of 70 yards. Returned by Grithead, D. for 13 yards."
157,17,4325,COL,YKW,YKW,3,1:40,1000,10,20,1,10,87,"Pass by Bigsby, C., complete to Parker, J. for 8 yds. Tackle by Gabagool, T.."
158,17,4325,COL,YKW,YKW,3,1:13,973,10,20,2,2,79,"Pass by Bigsby, C. to Helanen, T. is incomplete. Broken up by Berry, M.."
159,17,4325,COL,YKW,YKW,3,1:10,970,10,20,3,2,79,"Rush by Canton, J. for a short gain. Tackle by Thumper (R), B.."
160,17,4325,COL,YKW,COL,3,1:01,961,10,20,4,2,79,"Punt by Bobby (R), K. of 35 yards. No return."
161,17,4325,COL,YKW,COL,3,0:53,953,10,20,1,10,57,"Pass by McDummy, W. to Pennington, B. falls incomplete."
162,17,4325,COL,YKW,COL,3,0:49,949,10,20,2,10,57,"Pass by McDummy, W., complete to Taffy, T. for 8 yds. Tackle by Brown, M.."
163,17,4325,COL,YKW,COL,3,0:02,902,10,20,3,12,59,"Yeti Penalty on Crindy, B.: Tripping."
164,17,4325,COL,YKW,COL,4,15:00,900,10,20,3,12,59,"Pass by McDummy, W., complete to Taffy, T. for 6 yds. Tackle by Brown, M.."
165,17,4325,COL,YKW,YKW,4,14:14,854,10,20,4,6,53,"Punt by Jones II (R), J. of 32 yards."
166,17,4325,COL,YKW,YKW,4,14:14,854,10,20,,,,"Returned by Snuggles, J. for -3 yards."
167,17,4325,COL,YKW,YKW,4,14:03,843,10,20,1,10,83,"Rush by Marshall, M. for 4 yds. Tackle by Berry, M.."
168,17,4325,COL,YKW,YKW,4,13:36,816,10,20,2,6,79,"Pass by Bigsby, C., complete to Swift, N. for 20 yds. Tackle by Lejune, L.."
169,17,4325,COL,YKW,YKW,4,12:35,755,10,20,1,10,59,"Rush by Canton, J. for 8 yds. Tackle by McCoy, C.."
170,17,4325,COL,YKW,YKW,4,12:13,733,10,20,2,2,51,"Pass by Bigsby, C., complete to Swift, N. for 17 yds. Tackle by Knurtsson, K.."
171,17,4325,COL,YKW,YKW,4,11:31,691,10,20,1,10,33,"Pass by Bigsby, C. to Parker, J. is incomplete. Broken up by Knurtsson, K.."
172,17,4325,COL,YKW,YKW,4,11:27,687,10,20,2,10,33,"Rush by Marshall, M. for 12 yds. Tackle by Sinclair, Q.."
173,17,4325,COL,YKW,YKW,4,10:58,658,10,20,1,10,21,"Pass by Bigsby, C. to Parker, J. falls incomplete."
174,17,4325,COL,YKW,YKW,4,10:55,655,10,20,2,10,21,"Rush by Marshall, M. for 10 yds. Tackle by McCoy, C.."
175,17,4325,COL,YKW,YKW,4,10:31,631,10,20,1,10,11,"Bigsby, C. SACKED by Mo Berry - LB for -6 yds."
176,17,4325,COL,YKW,YKW,4,10:09,609,10,20,2,16,17,"Rush by Marshall, M. for -1 yds. Tackle by Berry, M.."
177,17,4325,COL,YKW,YKW,4,9:47,587,10,20,3,17,18,"Pass by Bigsby, C., complete to Parker, J. for 12 yds. Tackle by Knurtsson, K.."
178,17,4325,COL,YKW,YKW,4,9:05,545,13,20,4,5,6,"23 yard FG by Bobby (R), K. is good."
