,S,W,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,teamPoss,recTeam,down,distance,side,dist2goal,puntDist,puntEndLoc,surrenderIndex,surrenderRank,percentiles,NFLpercentiles,play,result
13492,11,1,2674,3,0:56,NO,16,17,PHI,PHI,NO,4.0,2.0,PHI,70.0,45.0,25.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by (R) Fulture, K. of 45 yards. No return.",No return
295781,3,9,310,1,4:47,YKW,0,0,COL,COL,YKW,4.0,9.0,COL,64.0,30.0,34.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Kicksit, B. of 30 yards.",Returned
13362,11,1,2674,1,4:00,NO,3,0,PHI,PHI,NO,4.0,25.0,PHI,70.0,54.0,16.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by (R) Fulture, K. of 54 yards.",Returned
13339,11,1,2674,1,10:11,NO,0,0,PHI,PHI,NO,4.0,9.0,PHI,79.0,40.0,39.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by (R) Fulture, K. of 40 yards. No return.",No return
326172,5,15,1431,1,3:01,AZ,7,13,OCO,AZ,OCO,4.0,25.0,AZ,75.0,37.0,38.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 37 yards. No return.",No return
12721,11,1,2671,1,8:41,YKW,7,0,BAL,BAL,YKW,4.0,10.0,BAL,62.0,45.0,17.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Turkleton, T. of 45 yards.",Returned
317171,5,4,1388,4,2:31,LV,33,52,AZ,AZ,LV,4.0,3.0,AZ,92.0,50.0,42.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 50 yards.",Returned
300249,3,14,331,1,9:22,SJS,0,7,COL,SJS,COL,4.0,13.0,SJS,66.0,64.0,2.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 64 yards. No return.",No return
60961,14,13,3253,3,0:00,YKW,13,17,COL,COL,YKW,4.0,3.0,COL,67.0,0.0,67.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Corbett, K. is BLOCKED BY Knurtsson, K.. No return.",No return
316343,5,3,1385,1,9:59,BAL,3,0,PHI,PHI,BAL,4.0,15.0,PHI,77.0,53.0,24.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Harris, S. of 53 yards. No return.",No return
299910,3,14,329,2,0:41,YKW,19,14,OCO,OCO,YKW,4.0,16.0,OCO,78.0,56.0,22.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Sims, A. of 56 yards. No return.",No return
318143,5,5,1393,2,0:05,YKW,10,3,SJS,SJS,YKW,4.0,14.0,SJS,74.0,51.0,23.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 51 yards.",Returned
61290,14,13,3255,2,9:47,BAL,13,10,AZ,AZ,BAL,4.0,12.0,AZ,93.0,32.0,61.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 32 yards. No return.",No return
299611,3,14,328,1,11:22,ARI,7,0,LV,LV,ARI,4.0,19.0,LV,89.0,46.0,43.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Walsh, B. of 46 yards. No return.",No return
318273,5,6,1394,1,10:03,OCO,0,7,AZ,OCO,AZ,4.0,22.0,OCO,93.0,36.0,57.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Madlad, B. of 36 yards.",Returned
318092,5,5,1393,1,1:10,YKW,7,0,SJS,SJS,YKW,4.0,11.0,SJS,78.0,53.0,25.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 53 yards. No return.",No return
15152,11,3,2682,1,0:24,OCO,3,0,PHI,PHI,OCO,4.0,14.0,PHI,84.0,32.0,52.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by (R) Fulture, K. of 32 yards. No return.",No return
318083,5,5,1393,1,3:58,YKW,7,0,SJS,SJS,YKW,4.0,10.0,SJS,85.0,40.0,45.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 40 yards.",Returned
299674,3,14,328,2,10:10,ARI,14,0,LV,ARI,LV,4.0,3.0,ARI,62.0,31.0,31.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Ronaldo, C. of 31 yards.",Returned
14519,11,3,2679,2,6:44,NO,24,7,YKW,NO,YKW,4.0,3.0,NO,73.0,60.0,13.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Meoff, B. of 60 yards. No return.",No return
316167,5,3,1384,2,7:35,SJS,7,7,COL,COL,SJS,4.0,7.0,COL,67.0,51.0,16.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Leg, P. of 51 yards. No return.",No return
316187,5,3,1384,2,2:49,SJS,7,7,COL,COL,SJS,4.0,9.0,COL,65.0,53.0,12.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Leg, P. of 53 yards. No return.",No return
61546,14,13,3256,2,0:54,SJS,17,6,PHI,SJS,PHI,4.0,2.0,SJS,72.0,52.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Donaldson, N. of 52 yards.",Returned
316400,5,3,1385,2,7:32,BAL,6,3,PHI,PHI,BAL,4.0,10.0,PHI,77.0,45.0,32.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Harris, S. of 45 yards. No return.",No return
61462,14,13,3256,1,6:12,SJS,3,0,PHI,PHI,SJS,4.0,10.0,PHI,70.0,49.0,21.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Fulture, K. of 49 yards. No return.",No return
300302,3,14,331,2,8:36,SJS,0,21,COL,COL,SJS,4.0,3.0,COL,83.0,31.0,52.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Kicksit, B. of 31 yards. No return.",No return
61455,14,13,3256,1,7:24,SJS,3,0,PHI,SJS,PHI,4.0,3.0,SJS,63.0,43.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Donaldson, N. of 63 yards. Touchback.",Touchback
14708,11,3,2680,1,2:24,SJS,0,0,COL,SJS,COL,4.0,7.0,SJS,63.0,32.0,31.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Corbett, K. of 32 yards. No return.",No return
300253,3,14,331,1,7:28,SJS,0,7,COL,COL,SJS,4.0,2.0,COL,90.0,51.0,39.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Kicksit, B. of 51 yards.",Returned
295601,3,9,309,2,9:48,OCO,10,14,LV,LV,OCO,4.0,3.0,LV,73.0,34.0,39.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Walsh, B. of 34 yards.",Returned
52909,14,3,3215,3,0:27,BAL,28,16,YKW,BAL,YKW,4.0,2.0,BAL,72.0,52.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Frost, A. of 52 yards.",Returned
297262,3,11,317,2,12:33,YKW,0,3,ARI,YKW,ARI,4.0,13.0,YKW,68.0,44.0,24.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Lombardi, J. of 44 yards.",Returned
19415,11,8,2701,2,0:15,OCO,17,14,SJS,SJS,OCO,4.0,16.0,SJS,86.0,59.0,27.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Corbett, K. of 59 yards.",Returned
323218,5,11,1417,3,13:36,BAL,3,27,SJS,SJS,BAL,4.0,3.0,SJS,73.0,59.0,14.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 59 yards.",Returned
295257,3,8,307,4,12:40,OCO,48,10,BAL,OCO,BAL,4.0,2.0,OCO,76.0,42.0,34.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Sims, A. of 42 yards. No return.",No return
53235,14,4,3217,2,13:05,BAL,13,7,COL,COL,BAL,4.0,18.0,COL,65.0,37.0,28.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Corbett, K. of 37 yards. No return.",No return
297349,3,11,317,3,3:04,YKW,9,13,ARI,ARI,YKW,4.0,3.0,ARI,74.0,31.0,43.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Ronaldo, C. of 31 yards. No return.",No return
297359,3,11,317,3,0:20,YKW,9,13,ARI,ARI,YKW,4.0,2.0,ARI,72.0,59.0,13.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Ronaldo, C. of 59 yards.",Returned
297510,3,11,318,2,6:30,SJS,10,17,BAL,SJS,BAL,4.0,10.0,SJS,80.0,53.0,27.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 53 yards. No return.",No return
19151,11,8,2700,2,9:39,COL,14,10,AZ,AZ,COL,4.0,10.0,AZ,78.0,40.0,38.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 40 yards.",Returned
297435,3,11,318,1,8:43,SJS,0,7,BAL,SJS,BAL,4.0,12.0,SJS,65.0,47.0,18.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 47 yards. No return.",No return
323099,5,11,1417,1,13:22,BAL,0,0,SJS,SJS,BAL,4.0,9.0,SJS,86.0,36.0,50.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 36 yards. No return.",No return
297215,3,11,317,1,12:14,YKW,0,0,ARI,ARI,YKW,4.0,7.0,ARI,61.0,35.0,26.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Ronaldo, C. of 35 yards. No return.",No return
13040,11,1,2672,3,9:46,AZ,10,21,COL,COL,AZ,4.0,3.0,COL,74.0,60.0,14.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Leg, P. of 60 yards. No return.",No return
324405,5,13,1423,1,9:33,AZ,0,0,OCO,AZ,OCO,4.0,8.0,AZ,64.0,43.0,21.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 43 yards. No return.",No return
51353,14,1,3208,1,4:42,COL,0,7,SJS,SJS,COL,4.0,3.0,SJS,74.0,51.0,23.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Donaldson, N. of 51 yards. No return.",No return
324454,5,13,1423,2,10:56,AZ,0,7,OCO,AZ,OCO,4.0,24.0,AZ,70.0,50.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 69 yards. Touchback.",Touchback
18860,11,8,2699,1,14:10,BAL,0,0,YKW,BAL,YKW,4.0,9.0,BAL,71.0,57.0,14.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Turkleton, T. of 57 yards. No return.",No return
297273,3,11,317,2,9:37,YKW,0,3,ARI,YKW,ARI,4.0,13.0,YKW,89.0,32.0,57.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Lombardi, J. of 32 yards.",Returned
324265,5,13,1422,2,1:43,COL,3,10,BAL,BAL,COL,4.0,2.0,BAL,66.0,46.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Turkleton, T. of 65 yards. Touchback.",Touchback
297238,3,11,317,1,5:35,YKW,0,3,ARI,YKW,ARI,4.0,14.0,YKW,91.0,46.0,45.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Lombardi, J. of 46 yards.",Returned
297251,3,11,317,1,1:27,YKW,0,3,ARI,YKW,ARI,4.0,17.0,YKW,81.0,38.0,43.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Lombardi, J. of 38 yards.",Returned
51976,14,2,3211,1,4:09,PHI,3,7,COL,COL,PHI,4.0,2.0,COL,73.0,32.0,41.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Corbett, K. of 32 yards.",Returned
53262,14,4,3217,2,5:07,BAL,20,14,COL,COL,BAL,4.0,10.0,COL,85.0,54.0,31.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Corbett, K. of 54 yards.",Returned
17878,11,6,2694,3,13:22,BAL,7,24,PHI,PHI,BAL,4.0,2.0,PHI,76.0,62.0,14.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by (R) Fulture, K. of 62 yards.",Returned
53193,14,4,3217,1,8:05,BAL,7,0,COL,COL,BAL,4.0,11.0,COL,63.0,50.0,13.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Corbett, K. of 50 yards. No return.",No return
53697,14,4,3219,2,10:54,PHI,0,13,OCO,OCO,PHI,4.0,2.0,OCO,70.0,35.0,35.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Anderson, A. of 35 yards.",Returned
52400,14,3,3213,1,7:03,OCO,0,7,SJS,OCO,SJS,4.0,17.0,OCO,73.0,35.0,38.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Anderson, A. of 35 yards. No return.",No return
12937,11,1,2672,1,8:59,AZ,0,0,COL,AZ,COL,4.0,7.0,AZ,78.0,67.0,11.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 67 yards. No return.",No return
52412,14,3,3213,1,2:53,OCO,0,7,SJS,OCO,SJS,4.0,21.0,OCO,79.0,62.0,17.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Anderson, A. of 62 yards. No return.",No return
326396,5,16,1432,1,6:49,YKW,3,3,OCO,OCO,YKW,4.0,9.0,OCO,91.0,55.0,36.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Madlad, B. of 55 yards.",Returned
326472,5,16,1432,2,1:36,YKW,6,13,OCO,YKW,OCO,4.0,13.0,YKW,98.0,34.0,64.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Lombardi, J. of 34 yards.",Returned
52633,14,3,3214,2,6:09,NO,10,14,PHI,NO,PHI,4.0,17.0,NO,87.0,45.0,42.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Meoff, B. of 45 yards. No return.",No return
323509,5,12,1418,4,8:12,SJS,20,17,YKW,SJS,YKW,4.0,2.0,SJS,61.0,37.0,24.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 37 yards.",Returned
14230,11,2,2678,2,8:31,OCO,7,0,NO,NO,OCO,4.0,12.0,NO,72.0,41.0,31.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Meoff, B. of 41 yards.",Returned
323359,5,12,1418,1,3:34,SJS,7,0,YKW,YKW,SJS,4.0,13.0,YKW,60.0,55.0,5.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Lombardi, J. of 55 yards. No return.",No return
14204,11,2,2678,1,3:11,OCO,7,0,NO,NO,OCO,4.0,20.0,NO,68.0,42.0,26.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Meoff, B. of 42 yards. No return.",No return
294894,3,8,306,2,14:25,ARI,3,7,YKW,ARI,YKW,4.0,19.0,ARI,73.0,43.0,30.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Ronaldo, C. of 43 yards.",Returned
53454,14,4,3218,2,13:57,AZ,7,14,YKW,AZ,YKW,4.0,27.0,AZ,98.0,52.0,46.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 52 yards.",Returned
294845,3,8,306,1,12:16,ARI,0,0,YKW,ARI,YKW,4.0,9.0,ARI,64.0,50.0,14.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Ronaldo, C. of 50 yards.",Returned
53440,14,4,3218,1,3:23,AZ,7,7,YKW,AZ,YKW,4.0,8.0,AZ,64.0,38.0,26.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 38 yards.",Returned
323757,5,12,1420,1,13:26,LV,0,0,COL,LV,COL,4.0,7.0,LV,78.0,62.0,16.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Kicksit, B. of 62 yards. No return.",No return
13758,11,2,2676,1,11:48,AZ,0,0,YKW,AZ,YKW,4.0,9.0,AZ,60.0,40.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 60 yards. Touchback.",Touchback
323631,5,12,1419,2,4:59,PHI,17,13,AZ,AZ,PHI,4.0,33.0,AZ,70.0,47.0,23.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 47 yards. No return.",No return
18231,11,7,2696,1,10:02,SJS,0,0,AZ,SJS,AZ,4.0,7.0,SJS,79.0,30.0,49.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Corbett, K. of 30 yards. No return.",No return
53669,14,4,3219,1,4:17,PHI,0,6,OCO,PHI,OCO,4.0,10.0,PHI,72.0,31.0,41.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Fulture, K. of 31 yards.",Returned
54168,14,5,3221,2,0:32,YKW,13,10,PHI,YKW,PHI,4.0,3.0,YKW,86.0,38.0,48.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Forfeit, N. of 38 yards.",Returned
54067,14,5,3221,1,14:10,YKW,0,0,PHI,YKW,PHI,4.0,9.0,YKW,68.0,42.0,26.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Forfeit, N. of 42 yards.",Returned
6194,10,8,2550,3,10:05,YKW,13,20,BAL,BAL,YKW,4.0,3.0,BAL,82.0,67.0,15.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Turkleton, T. of 67 yards. No return.",No return
278169,2,3,109,3,12:25,PHI,13,12,OCO,PHI,OCO,4.0,2.0,PHI,76.0,53.0,23.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Harris, S. of 53 yards.",Returned
10047,10,12,2568,3,6:23,SJS,16,35,BAL,BAL,SJS,4.0,2.0,BAL,64.0,48.0,16.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Turkleton, T. of 48 yards. No return.",No return
12131,10,15,2578,2,12:41,COL,7,14,BAL,COL,BAL,4.0,10.0,COL,60.0,48.0,12.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by McCormick, M. of 48 yards.",Returned
11984,10,14,2577,3,9:00,NO,10,24,BAL,BAL,NO,4.0,2.0,BAL,81.0,54.0,27.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Turkleton, T. of 54 yards. No return.",No return
11955,10,14,2577,2,0:37,NO,10,17,BAL,BAL,NO,4.0,3.0,BAL,73.0,61.0,12.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Turkleton, T. of 61 yards. No return.",No return
277872,2,3,87,1,4:56,ARI,3,0,LV,LV,ARI,4.0,22.0,LV,66.0,40.0,26.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 40 yards.",Returned
72971,15,12,3403,2,9:24,SJS,3,9,BAL,SJS,BAL,4.0,14.0,SJS,90.0,44.0,46.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Donaldson, N. of 44 yards. No return.",No return
72879,15,12,3402,4,5:27,OCO,13,6,YKW,OCO,YKW,4.0,3.0,OCO,81.0,56.0,25.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Dasistwirklichseinnachname, A. of 56 yards. No return.",No return
277634,2,3,73,1,14:14,YKW,0,0,COL,YKW,COL,4.0,9.0,YKW,64.0,44.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Booter, A. of 64 yards. Touchback.",Touchback
12054,10,14,2577,4,5:45,NO,31,34,BAL,BAL,NO,4.0,2.0,BAL,72.0,53.0,19.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Turkleton, T. of 53 yards.",Returned
142412,1,11,15,4,11:47,ARI,10,9,COL,ARI,COL,4.0,3.0,ARI,84.0,54.0,30.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Nugent, A. of 54 yards.",Returned
73759,15,13,3407,1,6:08,AZ,0,3,OCO,AZ,OCO,4.0,10.0,AZ,70.0,50.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 70 yards. Touchback.",Touchback
332603,6,7,1605,1,9:15,COL,0,0,NO,COL,NO,4.0,9.0,COL,70.0,31.0,39.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by McCormick, M. of 31 yards.",Returned
72513,15,12,3401,1,6:47,AZ,0,7,NO,AZ,NO,4.0,28.0,AZ,66.0,46.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 65 yards. Touchback.",Touchback
72491,15,12,3401,1,14:14,AZ,0,0,NO,AZ,NO,4.0,7.0,AZ,79.0,39.0,40.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 39 yards.",Returned
332553,6,7,1604,4,7:17,PHI,31,33,AZ,AZ,PHI,4.0,2.0,AZ,77.0,38.0,39.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 38 yards. No return.",No return
72799,15,12,3402,2,0:20,OCO,10,3,YKW,OCO,YKW,4.0,3.0,OCO,63.0,43.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Dasistwirklichseinnachname, A. of 63 yards. Touchback.",Touchback
72771,15,12,3402,2,8:27,OCO,10,3,YKW,OCO,YKW,4.0,3.0,OCO,66.0,46.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Dasistwirklichseinnachname, A. of 66 yards. Touchback.",Touchback
329946,6,4,1593,1,0:00,COL,0,17,SJS,SJS,COL,4.0,2.0,SJS,64.0,44.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 64 yards. Touchback.",Touchback
329896,6,4,1593,1,11:51,COL,0,0,SJS,SJS,COL,4.0,7.0,SJS,81.0,52.0,29.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 52 yards.",Returned
73763,15,13,3407,1,5:10,AZ,0,3,OCO,OCO,AZ,4.0,2.0,OCO,72.0,60.0,12.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Dasistwirklichseinnachname, A. of 60 yards. No return.",No return
75180,15,15,3414,1,11:33,OCO,3,0,SJS,SJS,OCO,4.0,20.0,SJS,79.0,41.0,38.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Donaldson, N. of 41 yards.",Returned
278813,2,4,84,4,8:16,BAL,27,14,PHI,BAL,PHI,4.0,2.0,BAL,66.0,34.0,32.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Turkleton, T. of 34 yards.",Returned
74999,15,15,3413,1,9:10,PHI,3,0,BAL,BAL,PHI,4.0,28.0,BAL,99.0,60.0,39.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Frost, A. of 60 yards.",Returned
331682,6,6,1601,1,3:44,COL,0,7,OCO,COL,OCO,4.0,18.0,COL,82.0,33.0,49.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by McCormick, M. of 33 yards. No return.",No return
327966,6,2,1584,1,3:31,YKW,7,3,COL,YKW,COL,4.0,2.0,YKW,81.0,44.0,37.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Forfeit, N. of 44 yards. No return.",No return
327970,6,2,1584,1,2:16,YKW,7,3,COL,COL,YKW,4.0,17.0,COL,70.0,42.0,28.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Leg, P. of 42 yards. No return.",No return
328113,6,2,1584,4,7:34,YKW,23,9,COL,YKW,COL,4.0,3.0,YKW,73.0,47.0,26.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Forfeit, N. of 47 yards. No return.",No return
10509,10,13,2570,3,0:00,BAL,21,7,PHI,BAL,PHI,4.0,3.0,BAL,73.0,31.0,42.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Turkleton, T. of 31 yards.",Returned
11066,10,13,2573,2,15:00,NO,3,0,SJS,SJS,NO,4.0,17.0,SJS,87.0,46.0,41.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Corbett, K. of 46 yards.",Returned
74704,15,14,3411,3,2:12,SJS,24,14,AZ,SJS,AZ,4.0,3.0,SJS,73.0,51.0,22.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Donaldson, N. of 51 yards.",Returned
74177,15,14,3409,1,8:09,YKW,3,0,PHI,PHI,YKW,4.0,14.0,PHI,63.0,45.0,18.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Fulture, K. of 45 yards. No return.",No return
74205,15,14,3409,1,1:11,YKW,10,3,PHI,YKW,PHI,4.0,2.0,YKW,65.0,46.0,19.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Harris Jr, S. of 46 yards. No return.",No return
278435,2,3,110,4,9:24,BAL,20,24,SJS,SJS,BAL,4.0,2.0,SJS,72.0,43.0,29.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Laces, K. of 43 yards.",Returned
278948,2,4,98,2,2:02,ARI,3,7,COL,ARI,COL,4.0,10.0,ARI,95.0,38.0,57.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Ronaldo, C. of 38 yards.",Returned
10818,10,13,2572,1,13:29,AZ,0,0,OCO,OCO,AZ,4.0,9.0,OCO,79.0,35.0,44.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Madlad, B. of 35 yards.",Returned
278970,2,4,98,3,13:30,ARI,3,10,COL,COL,ARI,4.0,3.0,COL,61.0,41.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Kicksit, B. of 61 yards. Touchback.",Touchback
332171,6,7,1603,2,14:57,SJS,3,10,YKW,SJS,YKW,4.0,23.0,SJS,80.0,65.0,15.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 65 yards.",Returned
332130,6,7,1603,1,10:25,SJS,0,3,YKW,SJS,YKW,4.0,16.0,SJS,99.0,36.0,63.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Blewitt, I. of 36 yards.",Returned
279051,2,4,98,4,4:39,ARI,12,10,COL,ARI,COL,4.0,3.0,ARI,73.0,41.0,32.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Ronaldo, C. of 41 yards.",Returned
279060,2,4,98,4,2:33,ARI,12,10,COL,ARI,COL,4.0,2.0,ARI,72.0,30.0,42.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Ronaldo, C. of 30 yards.",Returned
10175,10,12,2569,1,1:50,PHI,7,3,COL,PHI,COL,4.0,3.0,PHI,61.0,39.0,22.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Meoff, B. of 39 yards.",Returned
331655,6,6,1601,1,11:38,COL,0,0,OCO,OCO,COL,4.0,7.0,OCO,85.0,40.0,45.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Madlad, B. of 40 yards. No return.",No return
10255,10,12,2569,3,11:57,PHI,7,17,COL,COL,PHI,4.0,3.0,COL,60.0,40.0,20.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by McCormick, M. of 59 yards. Touchback.",Touchback
11544,10,14,2575,2,0:22,COL,7,3,OCO,COL,OCO,4.0,3.0,COL,63.0,32.0,31.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by McCormick, M. of 32 yards.",Returned
278014,2,3,87,4,12:33,ARI,24,15,LV,ARI,LV,4.0,2.0,ARI,79.0,56.0,23.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Ronaldo, C. of 56 yards. No return.",No return
338719,6,14,1633,2,15:00,AZ,0,7,SJS,AZ,SJS,4.0,10.0,AZ,82.0,45.0,37.0,0.8,13322.0,45.59730293217407,35.92790289558351,"Punt by Jackson, D. of 45 yards. No return.",No return
